idx,utc_iso,image,true_label,true_class,pred_label,pred_class,sil_label,sil_class,mil_label,mil_class,frame_file,ts_ms,temp_c,cyc_capture,cyc_pre,cyc_inf,cyc_post,cyc_total,us_capture,us_pre,us_inf,us_post,us_total
13,2026-09-13T02:01:42.930966+00:00,Motospl10615.jpg,1,Class2,0,Class1,,,,,,42690,37,541692,1365696,158408231,253,160315872,1354.23,3414.24,396020.563,0.632,400789.688
14,2026-09-13T02:01:45.417089+00:00,Placas11415.jpg,0,Class1,0,Class1,,,,,,45179,37,923624,1365588,158457641,325,160747178,2309.06,3413.97,396144.125,0.812,401867.969
15,2026-09-13T02:01:47.903081+00:00,Motospl10563.jpg,1,Class2,1,Class2,,,,,,47669,37,966660,1363373,158437641,201,160767875,2416.65,3408.433,396094.125,0.502,401919.688
16,2026-09-13T02:01:50.395390+00:00,Motospl10424.jpg,1,Class2,0,Class1,,,,,,50158,37,942659,1363494,158371369,201,160677723,2356.647,3408.735,395928.469,0.502,401694.313
17,2026-09-13T02:01:52.858585+00:00,Placas11401.jpg,0,Class1,0,Class1,,,,,,52615,36,533482,1366013,158355459,309,160255263,1333.705,3415.032,395888.656,0.772,400638.156
18,2026-09-13T02:01:55.341311+00:00,Motospl10246.jpg,1,Class2,0,Class1,,,,,,55105,37,905690,1364053,158447209,213,160717165,2264.225,3410.132,396118.031,0.533,401792.938
19,2026-09-13T02:01:57.803644+00:00,placaas10761.jpg,0,Class1,0,Class1,,,,,,57561,37,527586,1365148,158394919,291,160287944,1318.965,3412.87,395987.25,0.728,400719.813
20,2026-09-13T02:02:00.291437+00:00,Placass11357.jpg,0,Class1,0,Class1,,,,,,60051,38,939197,1361924,158411621,213,160712955,2347.992,3404.81,396029.031,0.533,401782.406
21,2026-09-13T02:02:02.779972+00:00,Placa158.png,1,Class2,0,Class1,,,,,,62540,37,887447,1363561,158395233,201,160646442,2218.618,3408.903,395988.094,0.502,401616.094
22,2026-09-13T02:02:05.241730+00:00,Placasm10907.jpg,0,Class1,0,Class1,,,,,,64997,37,526269,1365543,158441953,199,160333964,1315.672,3413.857,396104.875,0.498,400834.906
23,2026-09-13T02:02:07.733097+00:00,Placass11184.jpg,0,Class1,0,Class1,,,,,,67487,36,805790,1362189,158431251,213,160599443,2014.475,3405.472,396078.094,0.533,401498.625
24,2026-09-13T02:02:10.220064+00:00,Placa107.png,1,Class2,1,Class2,,,,,,69976,37,839650,1362926,158376737,325,160579638,2099.125,3407.315,395941.844,0.812,401449.094
25,2026-09-13T02:02:12.700439+00:00,Motospl11458.jpg,1,Class2,0,Class1,,,,,,72466,37,963900,1362250,158351277,277,160677704,2409.75,3405.625,395878.219,0.692,401694.25
26,2026-09-13T02:02:15.188735+00:00,Motospl11647.jpg,1,Class2,1,Class2,,,,,,74955,37,978063,1360086,158319373,293,160657815,2445.157,3400.215,395798.438,0.733,401644.531
27,2026-09-13T02:02:17.652777+00:00,placas1214.jpg,0,Class1,0,Class1,,,,,,77412,35,557781,1361754,158421033,325,160340893,1394.453,3404.385,396052.594,0.812,400852.219
28,2026-09-13T02:02:20.146159+00:00,Motospl10556.jpg,1,Class2,1,Class2,,,,,,79902,37,815187,1364326,158429359,309,160609181,2037.967,3410.815,396073.406,0.772,401522.938
29,2026-09-13T02:02:22.633728+00:00,Placass11382.jpg,0,Class1,0,Class1,,,,,,82391,37,829066,1361918,158332293,201,160523478,2072.665,3404.795,395830.719,0.502,401308.688
30,2026-09-13T02:02:25.114433+00:00,Motospl10184.jpg,1,Class2,1,Class2,,,,,,84881,37,946182,1361921,158394497,263,160702863,2365.455,3404.803,395986.25,0.658,401757.156
31,2026-09-13T02:02:27.577570+00:00,Placasm10164.jpg,0,Class1,0,Class1,,,,,,87337,36,548113,1364894,158347859,207,160261073,1370.282,3412.235,395869.656,0.517,400652.656
32,2026-09-13T02:02:30.062715+00:00,Motospl11201.jpg,1,Class2,1,Class2,,,,,,89827,37,954855,1362086,158349109,213,160666263,2387.137,3405.215,395872.75,0.533,401665.625
33,2026-09-13T02:02:32.550485+00:00,Placasm10362.jpg,0,Class1,0,Class1,,,,,,92317,36,960844,1365046,158467781,217,160793888,2402.11,3412.615,396169.406,0.543,401984.75
34,2026-09-13T02:02:35.016958+00:00,placaas10035.jpg,0,Class1,0,Class1,,,,,,94773,36,480481,1362191,158397305,235,160240212,1201.203,3405.478,395993.313,0.587,400600.531
35,2026-09-13T02:02:37.473969+00:00,placas1568.jpg,1,Class2,0,Class1,,,,,,97230,37,494013,1368203,158484803,205,160347224,1235.032,3420.507,396212.0,0.512,400868.094
36,2026-09-13T02:02:39.954018+00:00,placaas10758.jpg,0,Class1,0,Class1,,,,,,99720,37,974821,1360244,158396825,217,160732107,2437.052,3400.61,395992.094,0.543,401830.25
37,2026-09-13T02:02:42.419962+00:00,Placass10712.jpg,0,Class1,0,Class1,,,,,,102177,37,549295,1363064,158455565,377,160368301,1373.238,3407.66,396138.938,0.942,400920.781
38,2026-09-13T02:02:44.909628+00:00,Placa57.png,1,Class2,1,Class2,,,,,,104666,36,815850,1363222,158419747,299,160599118,2039.625,3408.055,396049.375,0.748,401497.781
39,2026-09-13T02:02:47.393630+00:00,Placass10905.jpg,0,Class1,0,Class1,,,,,,107156,36,878596,1361578,158427779,327,160668280,2196.49,3403.945,396069.438,0.817,401670.719
40,2026-09-13T02:02:49.884473+00:00,Motospl10789.jpg,1,Class2,1,Class2,,,,,,109645,37,862946,1362733,158352695,291,160578665,2157.365,3406.833,395881.719,0.728,401446.688
41,2026-09-13T02:02:52.344597+00:00,Placasia1010.png,1,Class2,1,Class2,,,,,,112102,37,497133,1360074,158395269,277,160252753,1242.833,3400.185,395988.156,0.692,400631.875
42,2026-09-13T02:02:54.830937+00:00,placas1296.jpg,0,Class1,0,Class1,,,,,,114592,37,859836,1365750,158390395,203,160616184,2149.59,3414.375,395976.031,0.507,401540.469
43,2026-09-13T02:02:57.318152+00:00,placaas10196.jpg,0,Class1,0,Class1,,,,,,117081,37,914364,1359790,158365743,279,160640176,2285.91,3399.475,395914.375,0.697,401600.469
44,2026-09-13T02:02:59.803657+00:00,Motospl10932.jpg,1,Class2,1,Class2,,,,,,119571,37,957023,1365782,158469249,215,160792269,2392.557,3414.455,396173.125,0.538,401980.656
45,2026-09-13T02:03:02.262900+00:00,Motospl11489.jpg,1,Class2,1,Class2,,,,,,122027,38,590784,1364542,158423307,219,160378852,1476.96,3411.355,396058.281,0.548,400947.094
46,2026-09-13T02:03:04.722513+00:00,placaas10568.jpg,0,Class1,0,Class1,,,,,,124484,37,571343,1363418,158384941,297,160319999,1428.357,3408.545,395962.344,0.743,400800.0
47,2026-09-13T02:03:07.180910+00:00,Motospl11759.jpg,1,Class2,1,Class2,,,,,,126941,37,531604,1362910,158406901,213,160301628,1329.01,3407.275,396017.25,0.533,400754.094
48,2026-09-13T02:03:09.662909+00:00,Placas11141.jpg,1,Class2,0,Class1,,,,,,129431,36,972245,1364256,158421019,207,160757727,2430.613,3410.64,396052.563,0.517,401894.313
49,2026-09-13T02:03:12.123125+00:00,Placass11579.jpg,0,Class1,0,Class1,,,,,,131887,36,600333,1362792,158349529,213,160312867,1500.833,3406.98,395873.844,0.533,400782.156
50,2026-09-13T02:03:14.583156+00:00,Motospl11294.jpg,1,Class2,1,Class2,,,,,,134344,36,540186,1363714,158430865,201,160334966,1350.465,3409.285,396077.156,0.502,400837.375
51,2026-09-13T02:03:17.041546+00:00,Motospl11879.jpg,1,Class2,1,Class2,,,,,,136801,36,505639,1358348,158371505,299,160235791,1264.098,3395.87,395928.75,0.748,400589.469
52,2026-09-13T02:03:19.531509+00:00,Placasm10167.jpg,0,Class1,0,Class1,,,,,,139290,36,820615,1366376,158400005,205,160587201,2051.537,3415.94,396000.0,0.512,401468.0
53,2026-09-13T02:03:22.016606+00:00,Placa195.png,1,Class2,1,Class2,,,,,,141780,37,880257,1360980,158375165,281,160616683,2200.643,3402.45,395937.938,0.702,401541.75
54,2026-09-13T02:03:24.477193+00:00,Motospl12087.jpg,1,Class2,1,Class2,,,,,,144237,37,498078,1359880,158379839,215,160238012,1245.195,3399.7,395949.594,0.538,400595.031
55,2026-09-13T02:03:26.957218+00:00,Placas11449.jpg,0,Class1,0,Class1,,,,,,146726,37,959551,1363208,158367635,211,160690605,2398.877,3408.02,395919.063,0.527,401726.531
56,2026-09-13T02:03:29.420852+00:00,Placass10603.jpg,0,Class1,0,Class1,,,,,,149183,37,548918,1369750,158391493,213,160310374,1372.295,3424.375,395978.719,0.533,400775.938
57,2026-09-13T02:03:31.908987+00:00,Motospl10477.jpg,1,Class2,1,Class2,,,,,,151673,36,909165,1362280,158360345,213,160632003,2272.913,3405.7,395900.906,0.533,401580.0
58,2026-09-13T02:03:34.400711+00:00,Motospl10045.jpg,1,Class2,1,Class2,,,,,,154162,38,855500,1362496,158484063,213,160702272,2138.75,3406.24,396210.156,0.533,401755.688
59,2026-09-13T02:03:36.892646+00:00,placaas10571.jpg,0,Class1,0,Class1,,,,,,156652,37,826183,1361945,158409703,211,160598042,2065.458,3404.863,396024.25,0.527,401495.125
60,2026-09-13T02:03:39.375226+00:00,placaas11419.jpg,0,Class1,0,Class1,,,,,,159141,37,930931,1365225,158367905,361,160664422,2327.328,3413.063,395919.781,0.902,401661.031
61,2026-09-13T02:03:41.868917+00:00,Placa36.png,1,Class2,1,Class2,,,,,,161631,38,885930,1360426,158470285,235,160716876,2214.825,3401.065,396175.719,0.587,401792.219
62,2026-09-13T02:03:44.355684+00:00,placaas11227.jpg,0,Class1,0,Class1,,,,,,164120,36,891729,1361380,158415607,293,160669009,2229.323,3403.45,396039.031,0.733,401672.5
63,2026-09-13T02:03:46.814901+00:00,Motospl11583.jpg,1,Class2,1,Class2,,,,,,166577,37,553953,1362494,158368475,213,160285135,1384.882,3406.235,395921.188,0.533,400712.844
64,2026-09-13T02:03:49.303404+00:00,Motospl10696.jpg,1,Class2,1,Class2,,,,,,169067,36,894615,1361948,158424679,291,160681533,2236.538,3404.87,396061.656,0.728,401703.844
65,2026-09-13T02:03:51.761145+00:00,Motospl11862.jpg,1,Class2,1,Class2,,,,,,171523,37,549627,1364876,158359723,327,160274553,1374.068,3412.19,395899.313,0.817,400686.406
66,2026-09-13T02:03:54.223742+00:00,placas1345.jpg,0,Class1,0,Class1,,,,,,173980,37,493597,1360340,158382005,213,160236155,1233.993,3400.85,395955.0,0.533,400590.375
67,2026-09-13T02:03:56.703520+00:00,Placass10512.jpg,1,Class2,1,Class2,,,,,,176470,37,948524,1361690,158446065,291,160756570,2371.31,3404.225,396115.156,0.728,401891.469
68,2026-09-13T02:03:59.162353+00:00,placaas10633.jpg,0,Class1,0,Class1,,,,,,178926,37,549392,1364032,158350691,235,160264350,1373.48,3410.08,395876.75,0.587,400660.875
69,2026-09-13T02:04:01.649977+00:00,placas1639.jpg,0,Class1,0,Class1,,,,,,181416,36,907681,1364606,158350877,211,160623375,2269.202,3411.515,395877.188,0.527,401558.438
70,2026-09-13T02:04:04.141816+00:00,Motospl10481.jpg,1,Class2,1,Class2,,,,,,183906,36,864372,1361952,158373891,307,160600522,2160.93,3404.88,395934.719,0.767,401501.313
71,2026-09-13T02:04:06.604192+00:00,Placass11585.jpg,1,Class2,1,Class2,,,,,,186362,36,500645,1364820,158364641,299,160230405,1251.613,3412.05,395911.594,0.748,400576.0
72,2026-09-13T02:04:09.093139+00:00,placas1070.jpg,1,Class2,1,Class2,,,,,,188852,37,788854,1361594,158414895,291,160565634,1972.135,3403.985,396037.25,0.728,401414.063
73,2026-09-13T02:04:11.576907+00:00,placaas10834.jpg,0,Class1,0,Class1,,,,,,191342,37,888593,1361542,158456571,279,160706985,2221.482,3403.855,396141.438,0.697,401767.469
74,2026-09-13T02:04:14.064206+00:00,Placas11513.jpg,0,Class1,0,Class1,,,,,,193831,36,917672,1362498,158397763,215,160678148,2294.18,3406.245,395994.406,0.538,401695.375
75,2026-09-13T02:04:16.523561+00:00,Motospl11943.jpg,1,Class2,1,Class2,,,,,,196288,37,574380,1362636,158416021,293,160353330,1435.95,3406.59,396040.031,0.733,400883.313
76,2026-09-13T02:04:19.008600+00:00,Placasm10841.jpg,0,Class1,0,Class1,,,,,,198778,37,944482,1364084,158485399,197,160794162,2361.205,3410.21,396213.469,0.493,401985.406
77,2026-09-13T02:04:21.495883+00:00,Motospl10362.jpg,1,Class2,1,Class2,,,,,,201267,37,982372,1363394,158357805,297,160703868,2455.93,3408.485,395894.531,0.743,401759.656
78,2026-09-13T02:04:23.957286+00:00,placaas11116.jpg,0,Class1,0,Class1,,,,,,203724,36,581651,1362962,158358257,199,160303069,1454.128,3407.405,395895.656,0.498,400757.688
79,2026-09-13T02:04:26.420016+00:00,placaas10908.jpg,0,Class1,0,Class1,,,,,,206181,37,501280,1361901,158411329,209,160274719,1253.2,3404.752,396028.313,0.522,400686.813
80,2026-09-13T02:04:28.908674+00:00,Placasia1046.png,1,Class2,1,Class2,,,,,,208670,37,845265,1361710,158382389,205,160589569,2113.162,3404.275,395955.969,0.512,401473.906
81,2026-09-13T02:04:31.389026+00:00,placas1158.jpg,0,Class1,0,Class1,,,,,,211160,37,628297,1365220,158398361,297,160392175,1570.742,3413.05,395995.906,0.743,400980.469
82,2026-09-13T02:04:33.851830+00:00,Placasm10386.jpg,1,Class2,1,Class2,,,,,,213616,37,563683,1365762,158349495,235,160279175,1409.208,3414.405,395873.719,0.587,400697.938
83,2026-09-13T02:04:36.339194+00:00,Motospl10372.jpg,1,Class2,1,Class2,,,,,,216106,37,908615,1362700,158374375,213,160645903,2271.538,3406.75,395935.938,0.533,401614.75
84,2026-09-13T02:04:38.801466+00:00,plaacaas1078.jpg,1,Class2,0,Class1,,,,,,218563,37,511496,1360922,158381431,327,160254176,1278.74,3402.305,395953.594,0.817,400635.438
85,2026-09-13T02:04:41.281503+00:00,Motospl10711.jpg,1,Class2,1,Class2,,,,,,221052,37,923272,1361448,158378149,325,160663194,2308.18,3403.62,395945.375,0.812,401658.0
86,2026-09-13T02:04:43.739193+00:00,placaas10065.jpg,0,Class1,0,Class1,,,,,,223509,37,629071,1362888,158369793,325,160362077,1572.677,3407.22,395924.469,0.812,400905.219
87,2026-09-13T02:04:46.229264+00:00,placas1213.jpg,0,Class1,0,Class1,,,,,,225999,36,934795,1365574,158418405,215,160718989,2336.988,3413.935,396045.969,0.538,401797.469
88,2026-09-13T02:04:48.690418+00:00,Motospl12433.jpg,1,Class2,1,Class2,,,,,,228455,36,533055,1364139,158391145,327,160288666,1332.638,3410.348,395977.875,0.817,400721.656
89,2026-09-13T02:04:51.174535+00:00,Motospl11687.jpg,1,Class2,1,Class2,,,,,,230945,36,938329,1356864,158409307,199,160704699,2345.823,3392.16,396023.281,0.498,401761.781
90,2026-09-13T02:04:53.631615+00:00,Motospl12191.jpg,1,Class2,1,Class2,,,,,,233402,37,624620,1362924,158371195,211,160358950,1561.55,3407.31,395928.0,0.527,400897.375
91,2026-09-13T02:04:56.093982+00:00,placaas11397.jpg,0,Class1,0,Class1,,,,,,235858,37,532095,1365458,158377443,359,160275355,1330.238,3413.645,395943.594,0.897,400688.406
92,2026-09-13T02:04:58.579869+00:00,placaas11278.jpg,0,Class1,0,Class1,,,,,,238348,37,926999,1359868,158374355,291,160661513,2317.498,3399.67,395935.875,0.728,401653.813
93,2026-09-13T02:05:01.064925+00:00,Placasm10816.jpg,1,Class2,1,Class2,,,,,,240838,37,985291,1366394,158437261,327,160789273,2463.228,3415.985,396093.156,0.817,401973.219
94,2026-09-13T02:05:03.527129+00:00,Motospl10470.jpg,1,Class2,1,Class2,,,,,,243294,37,568143,1364148,158362701,233,160295225,1420.357,3410.37,395906.781,0.582,400738.063
95,2026-09-13T02:05:06.009734+00:00,Motospl10786.jpg,1,Class2,0,Class1,,,,,,245784,37,982352,1363248,158343923,279,160689802,2455.88,3408.12,395859.781,0.697,401724.531
96,2026-09-13T02:05:08.468234+00:00,Placass10389.jpg,0,Class1,0,Class1,,,,,,248241,37,662297,1362432,158420185,275,160445189,1655.742,3406.08,396050.469,0.687,401112.938
97,2026-09-13T02:05:10.957485+00:00,placaas10212.jpg,0,Class1,0,Class1,,,,,,250730,37,972266,1361934,158393773,277,160728250,2430.665,3404.835,395984.438,0.692,401820.656
98,2026-09-13T02:05:13.420025+00:00,Motospl11252.jpg,1,Class2,1,Class2,,,,,,253187,38,556608,1364124,158398763,325,160319820,1391.52,3410.31,395996.906,0.812,400799.563
99,2026-09-13T02:05:15.880047+00:00,Placasm11089.jpg,1,Class2,0,Class1,,,,,,255644,37,504337,1360216,158425761,215,160290529,1260.843,3400.54,396064.406,0.538,400726.313
100,2026-09-13T02:05:18.366511+00:00,Placass10491.jpg,0,Class1,0,Class1,,,,,,258133,37,855609,1366645,158380291,211,160602756,2139.022,3416.613,395950.719,0.527,401506.875
101,2026-09-13T02:05:20.849325+00:00,Motospl11961.jpg,1,Class2,1,Class2,,,,,,260623,37,971764,1363413,158368045,235,160703457,2429.41,3408.533,395920.125,0.587,401758.625
102,2026-09-13T02:05:23.338057+00:00,placaas10748.jpg,0,Class1,0,Class1,,,,,,263113,37,971985,1366354,158431921,325,160770585,2429.962,3415.885,396079.781,0.812,401926.469
103,2026-09-13T02:05:25.796860+00:00,placaas10002.jpg,0,Class1,0,Class1,,,,,,265569,36,660776,1362560,158310889,237,160334462,1651.94,3406.4,395777.25,0.592,400836.156
104,2026-09-13T02:05:28.286847+00:00,Motospl10485.jpg,1,Class2,1,Class2,,,,,,268059,37,946846,1361450,158380935,291,160689522,2367.115,3403.625,395952.313,0.728,401723.813
105,2026-09-13T02:05:30.749248+00:00,placaas11150.jpg,0,Class1,0,Class1,,,,,,270516,37,560030,1361079,158404911,327,160326347,1400.075,3402.698,396012.313,0.817,400815.875
106,2026-09-13T02:05:33.239583+00:00,Placass10754.jpg,0,Class1,0,Class1,,,,,,273005,36,874287,1364048,158391087,215,160629637,2185.718,3410.12,395977.75,0.538,401574.063
107,2026-09-13T02:05:35.728524+00:00,Motospl10397.jpg,1,Class2,1,Class2,,,,,,275495,37,884087,1364946,158420297,327,160669657,2210.218,3412.365,396050.75,0.817,401674.156
108,2026-09-13T02:05:38.213015+00:00,Placass10508.jpg,1,Class2,1,Class2,,,,,,277984,35,931964,1364188,158362557,235,160658944,2329.91,3410.47,395906.406,0.587,401647.344
109,2026-09-13T02:05:40.705710+00:00,placaas10308.jpg,1,Class2,0,Class1,,,,,,280474,37,908485,1361724,158364759,235,160635203,2271.212,3404.31,395911.875,0.587,401588.0
110,2026-09-13T02:05:43.166034+00:00,Placa149.png,1,Class2,1,Class2,,,,,,282931,36,497503,1363178,158450275,299,160311255,1243.758,3407.945,396125.688,0.748,400778.125
111,2026-09-13T02:05:45.651207+00:00,placaas10228.jpg,1,Class2,0,Class1,,,,,,285420,37,875371,1358208,158406643,203,160640425,2188.427,3395.52,396016.625,0.507,401601.094
112,2026-09-13T02:05:48.137181+00:00,Placas11095.jpg,1,Class2,0,Class1,,,,,,287910,37,932662,1362507,158404547,299,160700015,2331.655,3406.267,396011.375,0.748,401750.031
113,2026-09-13T02:05:50.599099+00:00,plaacaas1199.jpg,0,Class1,0,Class1,,,,,,290366,36,530696,1364876,158403917,325,160299814,1326.74,3412.19,396009.781,0.812,400749.5
114,2026-09-13T02:05:53.084632+00:00,Placass10400.jpg,0,Class1,0,Class1,,,,,,292856,37,915533,1360746,158442869,297,160719445,2288.833,3401.865,396107.188,0.743,401798.594
115,2026-09-13T02:05:55.574551+00:00,Motospl10121.jpg,1,Class2,1,Class2,,,,,,295346,37,914731,1366652,158386339,235,160667957,2286.827,3416.63,395965.813,0.587,401669.875
116,2026-09-13T02:05:58.036842+00:00,Motospl10924.jpg,1,Class2,1,Class2,,,,,,297802,37,510980,1361995,158320171,327,160193473,1277.45,3404.988,395800.438,0.817,400483.688
117,2026-09-13T02:06:00.518164+00:00,Motospl11521.jpg,1,Class2,0,Class1,,,,,,300292,36,953078,1362974,158396909,233,160713194,2382.695,3407.435,395992.281,0.582,401783.0
118,2026-09-13T02:06:02.980321+00:00,Motospl11484.jpg,1,Class2,1,Class2,,,,,,302749,37,519438,1359578,158380599,199,160259814,1298.595,3398.945,395951.469,0.498,400649.531
119,2026-09-13T02:06:05.468268+00:00,Placass11209.jpg,1,Class2,1,Class2,,,,,,305238,37,895943,1363152,158352791,201,160612087,2239.857,3407.88,395881.938,0.502,401530.188
120,2026-09-13T02:06:07.960956+00:00,placaas11389.jpg,0,Class1,0,Class1,,,,,,307728,36,837236,1363740,158402127,275,160603378,2093.09,3409.35,396005.344,0.687,401508.438
121,2026-09-13T02:06:10.448287+00:00,plaacaas1190.jpg,0,Class1,0,Class1,,,,,,310217,36,889287,1363295,158428049,281,160680912,2223.218,3408.237,396070.125,0.702,401702.281
122,2026-09-13T02:06:12.905502+00:00,Placass10728.jpg,0,Class1,0,Class1,,,,,,312674,36,549562,1360755,158285223,299,160195839,1373.905,3401.888,395713.031,0.748,400489.594
123,2026-09-13T02:06:15.393313+00:00,placas1130.jpg,0,Class1,0,Class1,,,,,,315163,37,884135,1361476,158326983,213,160572807,2210.337,3403.69,395817.438,0.533,401432.0
124,2026-09-13T02:06:17.885178+00:00,Placass10855.jpg,0,Class1,0,Class1,,,,,,317653,37,873651,1363180,158450133,297,160687261,2184.127,3407.95,396125.344,0.743,401718.156
125,2026-09-13T02:06:20.373354+00:00,Motospl12241.jpg,1,Class2,0,Class1,,,,,,320143,37,917976,1363874,158420161,281,160702292,2294.94,3409.685,396050.375,0.702,401755.719
126,2026-09-13T02:06:22.855544+00:00,Motospl10669.jpg,1,Class2,1,Class2,,,,,,322632,36,960160,1362626,158487235,1377,160811398,2400.4,3406.565,396218.063,3.442,402028.469
127,2026-09-13T02:06:25.346200+00:00,Placasm10294.jpg,0,Class1,0,Class1,,,,,,325122,36,965352,1363379,158388349,293,160717373,2413.38,3408.448,395970.875,0.733,401793.438
128,2026-09-13T02:06:27.837741+00:00,Placass11326.jpg,0,Class1,0,Class1,,,,,,327611,36,941355,1364244,158380101,325,160686025,2353.387,3410.61,395950.219,0.812,401715.094
129,2026-09-13T02:06:30.301938+00:00,plaacaas1013.jpg,0,Class1,0,Class1,,,,,,330068,36,493293,1362112,158405035,311,160260751,1233.233,3405.28,396012.594,0.777,400651.875
130,2026-09-13T02:06:32.781700+00:00,Placass10777.jpg,0,Class1,0,Class1,,,,,,332558,37,955318,1361560,158415837,363,160733078,2388.295,3403.9,396039.594,0.908,401832.688
131,2026-09-13T02:06:35.243424+00:00,placaas10195.jpg,0,Class1,0,Class1,,,,,,335014,37,568215,1365098,158404855,201,160338369,1420.537,3412.745,396012.125,0.502,400845.906
132,2026-09-13T02:06:37.727097+00:00,Placas11555.jpg,0,Class1,0,Class1,,,,,,337504,37,971732,1363119,158374031,213,160709095,2429.33,3407.798,395935.094,0.533,401772.719
133,2026-09-13T02:06:40.191170+00:00,Placass11707.jpg,0,Class1,0,Class1,,,,,,339961,36,539520,1361608,158424675,307,160326110,1348.8,3404.02,396061.656,0.767,400815.281
134,2026-09-13T02:06:42.681579+00:00,Motospl10389.jpg,1,Class2,1,Class2,,,,,,342450,37,854939,1363376,158464969,325,160683609,2137.347,3408.44,396162.469,0.812,401709.031
135,2026-09-13T02:06:45.166312+00:00,Motospl10153.jpg,1,Class2,1,Class2,,,,,,344940,36,936579,1361486,158486475,325,160784865,2341.448,3403.715,396216.188,0.812,401962.188
136,2026-09-13T02:06:47.653684+00:00,Motospl10774.jpg,1,Class2,1,Class2,,,,,,347429,36,953823,1365182,158365205,309,160684519,2384.558,3412.955,395912.969,0.772,401711.281
137,2026-09-13T02:06:50.143770+00:00,Placasm10570.jpg,0,Class1,0,Class1,,,,,,349919,37,954365,1366164,158301853,307,160622689,2385.912,3415.41,395754.656,0.767,401556.719
138,2026-09-13T02:06:52.633122+00:00,Motospl11857.jpg,1,Class2,1,Class2,,,,,,352409,37,961308,1362510,158451065,323,160775206,2403.27,3406.275,396127.688,0.808,401938.0
139,2026-09-13T02:06:55.093435+00:00,Motospl12101.jpg,1,Class2,1,Class2,,,,,,354865,37,594963,1364508,158314183,199,160273853,1487.407,3411.27,395785.438,0.498,400684.625
140,2026-09-13T02:06:57.554773+00:00,Placas11241.jpg,0,Class1,0,Class1,,,,,,357322,37,526036,1362648,158376609,325,160265618,1315.09,3406.62,395941.5,0.812,400664.031
141,2026-09-13T02:07:00.011465+00:00,Placasm10439.jpg,0,Class1,0,Class1,,,,,,359779,38,506452,1362720,158372003,235,160241410,1266.13,3406.8,395930.0,0.587,400603.5
142,2026-09-13T02:07:02.498654+00:00,Motospl12357.jpg,1,Class2,0,Class1,,,,,,362268,37,848111,1365510,158415901,213,160629735,2120.278,3413.775,396039.781,0.533,401574.313
143,2026-09-13T02:07:04.992556+00:00,Placass10579.jpg,0,Class1,0,Class1,,,,,,364758,37,820638,1362160,158412577,235,160595610,2051.595,3405.4,396031.438,0.587,401489.063
144,2026-09-13T02:07:07.480333+00:00,placaas10060.jpg,0,Class1,0,Class1,,,,,,367248,36,799917,1362602,158421481,329,160584329,1999.792,3406.505,396053.75,0.822,401460.813
