idx,utc_iso,image,true_label,true_class,pred_label,pred_class,sil_label,sil_class,mil_label,mil_class,frame_file,ts_ms,temp_c,cyc_capture,cyc_pre,cyc_inf,cyc_post,cyc_total,us_capture,us_pre,us_inf,us_post,us_total
26,2026-09-13T01:07:36.954218+00:00,Motospl11647.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0026_Motospl11647.jpg.png,163985,37,721287,1372105,1125520983,221,1127614596,1803.218,3430.262,2813802.5,0.553,2819036.25
27,2026-09-13T01:07:42.917742+00:00,placas1214.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0027_placas1214.jpg.png,169913,37,583578,1358724,1125449187,271,1127391760,1458.945,3396.81,2813623.0,0.678,2818479.25
28,2026-09-13T01:07:48.872347+00:00,Motospl10556.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0028_Motospl10556.jpg.png,175909,37,972547,1360077,1125677491,207,1128010322,2431.368,3400.192,2814193.5,0.517,2820025.75
29,2026-09-13T01:07:54.799714+00:00,Placass11382.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0029_Placass11382.jpg.png,181837,38,650155,1359848,1125558765,201,1127568969,1625.387,3399.62,2813897.0,0.502,2818922.5
30,2026-09-13T01:08:00.741662+00:00,Motospl10184.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0030_Motospl10184.jpg.png,187766,37,641047,1358556,1125557397,213,1127557213,1602.618,3396.39,2813893.5,0.533,2818893.0
31,2026-09-13T01:08:06.687623+00:00,Placasm10164.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0031_Placasm10164.jpg.png,193728,37,919263,1355874,1125525835,205,1127801177,2298.157,3389.685,2813814.75,0.512,2819503.0
32,2026-09-13T01:08:12.619543+00:00,Motospl11201.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0032_Motospl11201.jpg.png,199658,38,642986,1360460,1125624635,217,1127628298,1607.465,3401.15,2814061.5,0.543,2819070.5
33,2026-09-13T01:08:18.549324+00:00,Placasm10362.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0033_Placasm10362.jpg.png,205587,37,794107,1357500,1125760949,273,1127912829,1985.267,3393.75,2814402.25,0.683,2819782.0
34,2026-09-13T01:08:24.475655+00:00,placaas10035.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0034_placaas10035.jpg.png,211516,37,710101,1358676,1125627675,219,1127696671,1775.252,3396.69,2814069.0,0.548,2819241.75
35,2026-09-13T01:08:30.411127+00:00,placas1568.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0035_placas1568.jpg.png,217445,38,690258,1356776,1125638337,199,1127685570,1725.645,3391.94,2814096.0,0.498,2819214.25
36,2026-09-13T01:08:36.342699+00:00,placaas10758.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0036_placaas10758.jpg.png,223374,37,616882,1356542,1125706463,211,1127680098,1542.205,3391.355,2814266.25,0.527,2819200.5
37,2026-09-13T01:08:42.268721+00:00,Placass10712.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0037_Placass10712.jpg.png,229303,38,554736,1358786,1125649201,201,1127562924,1386.84,3396.965,2814122.75,0.502,2818907.25
38,2026-09-13T01:08:48.203512+00:00,Placa57.png,1,Class2,1,Class2,1,Class2,1,Class2,frame_0038_Placa57.png.png,235232,37,641212,1360330,1125571153,197,1127572892,1603.03,3400.825,2813928.0,0.493,2818932.25
39,2026-09-13T01:08:54.126550+00:00,Placass10905.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0039_Placass10905.jpg.png,241161,37,658223,1358044,1125652771,211,1127669249,1645.557,3395.11,2814131.75,0.527,2819173.25
40,2026-09-13T01:09:00.054913+00:00,Motospl10789.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0040_Motospl10789.jpg.png,247090,37,525334,1355608,1125592599,215,1127473756,1313.335,3389.02,2813981.25,0.538,2818684.25
41,2026-09-13T01:09:05.981827+00:00,Placasia1010.png,1,Class2,1,Class2,1,Class2,1,Class2,frame_0041_Placasia1010.png.png,253019,37,563551,1359374,1125627713,215,1127550853,1408.878,3398.435,2814069.5,0.538,2818877.0
42,2026-09-13T01:09:11.897039+00:00,placas1296.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0042_placas1296.jpg.png,258948,38,738850,1356694,1125503685,201,1127599430,1847.125,3391.735,2813759.5,0.502,2818998.75
43,2026-09-13T01:09:17.839348+00:00,placaas10196.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0043_placaas10196.jpg.png,264877,37,936244,1358413,1125647601,217,1127942475,2340.61,3396.033,2814119.0,0.543,2819856.5
44,2026-09-13T01:09:23.766448+00:00,Motospl10932.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0044_Motospl10932.jpg.png,270806,37,679411,1361844,1125675545,201,1127717001,1698.527,3404.61,2814188.75,0.502,2819292.25
45,2026-09-13T01:09:29.701960+00:00,Motospl11489.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0045_Motospl11489.jpg.png,276735,37,584455,1357942,1125707369,199,1127649965,1461.138,3394.855,2814268.5,0.498,2819125.0
46,2026-09-13T01:09:35.628834+00:00,placaas10568.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0046_placaas10568.jpg.png,282664,37,666303,1357248,1125661137,201,1127684889,1665.758,3393.12,2814153.0,0.502,2819212.25
47,2026-09-13T01:09:41.558639+00:00,Motospl11759.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0047_Motospl11759.jpg.png,288593,37,614541,1358056,1125613873,209,1127586679,1536.352,3395.14,2814034.5,0.522,2818966.5
48,2026-09-13T01:09:47.478115+00:00,Placas11141.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0048_Placas11141.jpg.png,294522,38,609019,1357294,1125527379,213,1127493905,1522.547,3393.235,2813818.75,0.533,2818734.75
49,2026-09-13T01:09:53.409871+00:00,Placass11579.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0049_Placass11579.jpg.png,300451,38,614175,1357330,1125668863,211,1127640579,1535.438,3393.325,2814172.25,0.527,2819101.5
50,2026-09-13T01:09:59.355807+00:00,Motospl11294.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0050_Motospl11294.jpg.png,306380,37,795166,1356178,1125529691,215,1127681250,1987.915,3390.445,2813824.25,0.538,2819203.0
51,2026-09-13T01:10:05.299975+00:00,Motospl11879.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0051_Motospl11879.jpg.png,312342,38,1001951,1357508,1125538761,199,1127898419,2504.877,3393.77,2813847.0,0.498,2819746.0
52,2026-09-13T01:10:11.226292+00:00,Placasm10167.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0052_Placasm10167.jpg.png,318271,37,658561,1356362,1125674259,219,1127689401,1646.402,3390.905,2814185.5,0.548,2819223.25
53,2026-09-13T01:10:17.160837+00:00,Placa195.png,1,Class2,1,Class2,1,Class2,1,Class2,frame_0053_Placa195.png.png,324200,38,688715,1355823,1125573639,215,1127618392,1721.787,3389.558,2813934.0,0.538,2819046.0
54,2026-09-13T01:10:23.087574+00:00,Motospl12087.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0054_Motospl12087.jpg.png,330129,38,627738,1356464,1125611547,199,1127595948,1569.345,3391.16,2814028.75,0.498,2818989.75
55,2026-09-13T01:10:29.010306+00:00,Placas11449.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0055_Placas11449.jpg.png,336058,37,569180,1356968,1125646937,213,1127573298,1422.95,3392.42,2814117.5,0.533,2818933.0
56,2026-09-13T01:10:34.949533+00:00,Placass10603.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0056_Placass10603.jpg.png,341987,37,660879,1357268,1125563033,205,1127581385,1652.198,3393.17,2813907.5,0.512,2818953.5
57,2026-09-13T01:10:40.873957+00:00,Motospl10477.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0057_Motospl10477.jpg.png,347916,36,649621,1360268,1125566153,241,1127576283,1624.052,3400.67,2813915.5,0.603,2818940.75
58,2026-09-13T01:10:46.801686+00:00,Motospl10045.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0058_Motospl10045.jpg.png,353845,38,628055,1358658,1125554285,197,1127541195,1570.138,3396.645,2813885.75,0.493,2818853.25
59,2026-09-13T01:10:52.731788+00:00,placaas10571.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0059_placaas10571.jpg.png,359774,38,776007,1359972,1125556271,201,1127692451,1940.017,3399.93,2813890.5,0.502,2819231.0
60,2026-09-13T01:10:58.664089+00:00,placaas11419.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0060_placaas11419.jpg.png,365704,38,554035,1359866,1125683571,199,1127597671,1385.088,3399.665,2814209.0,0.498,2818994.5
61,2026-09-13T01:11:04.595700+00:00,Placa36.png,1,Class2,1,Class2,0,Class1,0,Class1,frame_0061_Placa36.png.png,371632,38,653731,1358956,1125598851,211,1127611749,1634.327,3397.39,2813997.25,0.527,2819029.25
62,2026-09-13T01:11:10.519093+00:00,placaas11227.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0062_placaas11227.jpg.png,377561,38,615774,1358638,1125362437,261,1127337110,1539.435,3396.595,2813406.0,0.652,2818342.75
63,2026-09-13T01:11:16.447501+00:00,Motospl11583.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0063_Motospl11583.jpg.png,383490,37,732432,1355566,1125502381,225,1127590604,1831.08,3388.915,2813756.0,0.562,2818976.5
64,2026-09-13T01:11:22.380868+00:00,Motospl10696.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0064_Motospl10696.jpg.png,389419,37,613554,1354410,1125507735,211,1127475910,1533.885,3386.025,2813769.25,0.527,2818690.0
65,2026-09-13T01:11:28.289841+00:00,Motospl11862.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0065_Motospl11862.jpg.png,395349,37,616987,1356058,1125567061,199,1127540305,1542.467,3390.145,2813917.75,0.498,2818850.75
66,2026-09-13T01:11:34.265623+00:00,placas1345.jpg,0,Class1,1,Class2,1,Class2,1,Class2,frame_0066_placas1345.jpg.png,401278,37,769358,1357272,1125548639,201,1127675470,1923.395,3393.18,2813871.75,0.502,2819188.75
67,2026-09-13T01:11:40.198131+00:00,Placass10512.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0067_Placass10512.jpg.png,407239,37,716370,1360654,1125509829,209,1127587062,1790.925,3401.635,2813774.75,0.522,2818967.5
68,2026-09-13T01:11:46.128596+00:00,placaas10633.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0068_placaas10633.jpg.png,413168,37,670158,1357092,1125469947,199,1127497396,1675.395,3392.73,2813674.75,0.498,2818743.5
69,2026-09-13T01:11:52.055267+00:00,placas1639.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0069_placas1639.jpg.png,419098,37,518438,1360596,1125580193,291,1127459518,1296.095,3401.49,2813950.25,0.728,2818648.75
70,2026-09-13T01:11:57.980343+00:00,Motospl10481.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0070_Motospl10481.jpg.png,425027,37,690056,1360222,1125679111,213,1127729602,1725.14,3400.555,2814197.75,0.533,2819324.25
71,2026-09-13T01:12:03.903553+00:00,Placass11585.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0071_Placass11585.jpg.png,430956,37,778415,1357588,1125677953,211,1127814167,1946.037,3393.97,2814195.0,0.527,2819535.25
72,2026-09-13T01:12:09.838871+00:00,placas1070.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0072_placas1070.jpg.png,436885,38,706723,1354886,1125684061,213,1127745883,1766.807,3387.215,2814210.25,0.533,2819364.75
73,2026-09-13T01:12:15.776528+00:00,placaas10834.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0073_placaas10834.jpg.png,442814,37,685324,1359882,1125551271,201,1127596678,1713.31,3399.705,2813878.0,0.502,2818991.75
74,2026-09-13T01:12:21.695909+00:00,Placas11513.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0074_Placas11513.jpg.png,448743,37,528957,1358049,1125714501,201,1127601708,1322.393,3395.123,2814286.5,0.502,2819004.25
75,2026-09-13T01:12:27.624233+00:00,Motospl11943.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0075_Motospl11943.jpg.png,454672,37,812526,1356638,1125617503,211,1127786878,2031.315,3391.595,2814043.75,0.527,2819467.25
76,2026-09-13T01:12:33.546304+00:00,Placasm10841.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0076_Placasm10841.jpg.png,460601,37,701255,1357606,1125636877,213,1127695951,1753.137,3394.015,2814092.0,0.533,2819240.0
77,2026-09-13T01:12:39.490212+00:00,Motospl10362.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0077_Motospl10362.jpg.png,466530,37,816204,1357736,1125653581,237,1127827758,2040.51,3394.34,2814134.0,0.592,2819569.25
78,2026-09-13T01:12:45.418144+00:00,placaas11116.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0078_placaas11116.jpg.png,472459,37,524197,1359118,1125568129,293,1127451737,1310.493,3397.795,2813920.25,0.733,2818629.25
79,2026-09-13T01:12:51.378850+00:00,placaas10908.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0079_placaas10908.jpg.png,478421,37,983475,1355874,1125617867,199,1127957415,2458.688,3389.685,2814044.75,0.498,2819893.25
80,2026-09-13T01:12:57.293238+00:00,Placasia1046.png,1,Class2,1,Class2,1,Class2,1,Class2,frame_0080_Placasia1046.png.png,484350,36,675467,1356014,1125440761,241,1127472483,1688.667,3390.035,2813601.75,0.603,2818681.25
81,2026-09-13T01:13:03.233456+00:00,placas1158.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0081_placas1158.jpg.png,490279,37,832148,1357048,1125614659,211,1127804066,2080.37,3392.62,2814036.75,0.527,2819510.25
82,2026-09-13T01:13:09.171025+00:00,Placasm10386.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0082_Placasm10386.jpg.png,496208,37,713989,1356032,1125514693,213,1127584927,1784.973,3390.08,2813787.0,0.533,2818962.25
83,2026-09-13T01:13:15.099816+00:00,Motospl10372.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0083_Motospl10372.jpg.png,502137,37,559493,1357693,1125593767,209,1127511162,1398.733,3394.233,2813984.5,0.522,2818778.0
84,2026-09-13T01:13:21.022826+00:00,plaacaas1078.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0084_plaacaas1078.jpg.png,508066,38,563793,1355046,1125627607,199,1127546645,1409.482,3387.615,2814069.0,0.498,2818866.5
85,2026-09-13T01:13:26.945223+00:00,Motospl10711.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0085_Motospl10711.jpg.png,513995,37,525358,1354522,1125625909,217,1127506006,1313.395,3386.305,2814064.5,0.543,2818765.25
86,2026-09-13T01:13:32.878875+00:00,placaas10065.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0086_placaas10065.jpg.png,519924,37,629618,1360654,1125593861,201,1127584334,1574.045,3401.635,2813984.5,0.502,2818960.75
87,2026-09-13T01:13:38.809660+00:00,placas1213.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0087_placas1213.jpg.png,525854,37,724764,1356322,1125693065,201,1127774352,1811.91,3390.805,2814232.75,0.502,2819436.0
88,2026-09-13T01:13:44.725168+00:00,Motospl12433.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0088_Motospl12433.jpg.png,531782,37,681723,1358115,1125589725,209,1127629772,1704.307,3395.287,2813974.25,0.522,2819074.5
89,2026-09-13T01:13:50.663365+00:00,Motospl11687.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0089_Motospl11687.jpg.png,537711,37,863959,1360176,1125500895,213,1127725243,2159.897,3400.44,2813752.25,0.533,2819312.75
90,2026-09-13T01:13:56.586880+00:00,Motospl12191.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0090_Motospl12191.jpg.png,543640,38,658374,1361954,1125523663,209,1127544200,1645.935,3404.885,2813809.25,0.522,2818860.5
91,2026-09-13T01:14:02.515182+00:00,placaas11397.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0091_placaas11397.jpg.png,549569,36,651091,1360042,1125415757,219,1127427109,1627.727,3400.105,2813539.5,0.548,2818567.5
92,2026-09-13T01:14:08.454839+00:00,placaas11278.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0092_placaas11278.jpg.png,555499,38,678809,1356252,1125602637,211,1127637909,1697.022,3390.63,2814006.75,0.527,2819094.75
93,2026-09-13T01:14:14.382740+00:00,Placasm10816.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0093_Placasm10816.jpg.png,561428,38,570606,1358352,1125696343,215,1127625516,1426.515,3395.88,2814241.0,0.538,2819063.5
94,2026-09-13T01:14:20.308979+00:00,Motospl10470.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0094_Motospl10470.jpg.png,567357,36,605252,1358848,1125817133,213,1127781446,1513.13,3397.12,2814542.75,0.533,2819453.75
95,2026-09-13T01:14:26.232432+00:00,Motospl10786.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0095_Motospl10786.jpg.png,573286,37,599100,1357248,1125663509,213,1127620070,1497.75,3393.12,2814158.75,0.533,2819050.0
96,2026-09-13T01:14:32.156315+00:00,Placass10389.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0096_Placass10389.jpg.png,579215,37,783652,1363800,1125541097,197,1127688746,1959.13,3409.5,2813852.75,0.493,2819222.0
97,2026-09-13T01:14:38.090056+00:00,placaas10212.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0097_placaas10212.jpg.png,585144,37,812547,1357904,1125657023,211,1127827685,2031.367,3394.76,2814142.5,0.527,2819569.25
98,2026-09-13T01:14:44.014595+00:00,Motospl11252.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0098_Motospl11252.jpg.png,591073,37,652838,1353780,1125647795,209,1127654622,1632.095,3384.45,2814119.25,0.522,2819136.75
99,2026-09-13T01:14:49.949261+00:00,Placasm11089.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0099_Placasm11089.jpg.png,597002,37,875755,1354225,1125627373,213,1127857566,2189.387,3385.563,2814068.5,0.533,2819643.75
100,2026-09-13T01:14:55.876352+00:00,Placass10491.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0100_Placass10491.jpg.png,602931,37,740750,1353408,1125528531,199,1127622888,1851.875,3383.52,2813821.5,0.498,2819057.25
101,2026-09-13T01:15:01.804286+00:00,Motospl11961.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0101_Motospl11961.jpg.png,608860,37,610850,1355296,1125484695,211,1127451052,1527.125,3388.24,2813711.75,0.527,2818627.75
102,2026-09-13T01:15:07.747766+00:00,placaas10748.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0102_placaas10748.jpg.png,614789,37,714408,1359808,1125599003,209,1127673428,1786.02,3399.52,2813997.5,0.522,2819183.75
103,2026-09-13T01:15:13.667895+00:00,placaas10002.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0103_placaas10002.jpg.png,620718,37,525290,1358094,1125494847,211,1127378442,1313.225,3395.235,2813737.0,0.527,2818446.0
104,2026-09-13T01:15:19.594115+00:00,Motospl10485.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0104_Motospl10485.jpg.png,626647,37,754730,1356249,1125587395,219,1127698593,1886.825,3390.623,2813968.5,0.548,2819246.5
105,2026-09-13T01:15:25.524932+00:00,placaas11150.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0105_placaas11150.jpg.png,632577,38,697832,1357842,1125733113,213,1127789000,1744.58,3394.605,2814332.75,0.533,2819472.5
106,2026-09-13T01:15:31.447173+00:00,Placass10754.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0106_Placass10754.jpg.png,638505,37,657966,1357772,1125678729,201,1127694668,1644.915,3394.43,2814196.75,0.502,2819236.75
107,2026-09-13T01:15:37.388422+00:00,Motospl10397.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0107_Motospl10397.jpg.png,644435,36,832272,1356994,1125789059,203,1127978528,2080.68,3392.485,2814472.5,0.507,2819946.25
108,2026-09-13T01:15:43.311300+00:00,Placass10508.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0108_Placass10508.jpg.png,650363,37,577005,1357839,1125620775,199,1127555818,1442.513,3394.597,2814051.75,0.498,2818889.75
109,2026-09-13T01:15:49.232691+00:00,placaas10308.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0109_placaas10308.jpg.png,656293,36,755197,1359110,1125696881,209,1127811397,1887.993,3397.775,2814242.25,0.522,2819528.5
110,2026-09-13T01:15:55.171245+00:00,Placa149.png,1,Class2,1,Class2,1,Class2,1,Class2,frame_0110_Placa149.png.png,662221,37,674300,1358174,1125621937,201,1127654612,1685.75,3395.435,2814054.75,0.502,2819136.75
