idx,utc_iso,image,true_label,true_class,pred_label,pred_class,sil_label,sil_class,mil_label,mil_class,frame_file,ts_ms,temp_c,cyc_capture,cyc_pre,cyc_inf,cyc_post,cyc_total,us_capture,us_pre,us_inf,us_post,us_total
22,2026-09-13T00:29:19.977401+00:00,Placasm10907.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0022_Placasm10907.jpg.png,112991,37,491201,1357494,191311751,271,193160717,1228.003,3393.735,478279.375,0.678,482901.781
23,2026-09-13T00:29:23.601520+00:00,Placass11184.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0023_Placass11184.jpg.png,116595,37,783686,1359030,191377345,263,193520324,1959.215,3397.575,478443.375,0.658,483800.813
24,2026-09-13T00:29:27.194635+00:00,Placa107.png,1,Class2,1,Class2,1,Class2,1,Class2,frame_0024_Placa107.png.png,120198,36,609033,1361039,191351117,293,193321482,1522.583,3402.598,478377.813,0.733,483303.75
25,2026-09-13T00:29:30.786663+00:00,Motospl11458.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0025_Motospl11458.jpg.png,123801,37,766304,1356718,191278237,233,193401492,1915.76,3391.795,478195.625,0.582,483503.719
26,2026-09-13T00:29:34.397892+00:00,Motospl11647.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0026_Motospl11647.jpg.png,127404,35,823751,1357266,191362669,291,193543977,2059.377,3393.165,478406.688,0.728,483859.938
27,2026-09-13T00:29:38.043086+00:00,placas1214.jpg,0,Class1,1,Class2,1,Class2,0,Class1,frame_0027_placas1214.jpg.png,131008,37,810725,1355942,191420717,201,193587585,2026.813,3389.855,478551.813,0.502,483968.938
28,2026-09-13T00:29:41.665490+00:00,Motospl10556.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0028_Motospl10556.jpg.png,134676,36,983186,1356068,191329985,217,193669456,2457.965,3390.17,478324.969,0.543,484173.625
29,2026-09-13T00:29:45.268910+00:00,Placass11382.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0029_Placass11382.jpg.png,138279,37,796396,1354951,191271933,297,193423577,1990.99,3387.378,478179.844,0.743,483558.969
30,2026-09-13T00:29:48.880483+00:00,Motospl10184.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0030_Motospl10184.jpg.png,141883,37,848103,1357684,191369455,327,193575569,2120.258,3394.21,478423.625,0.817,483938.906
31,2026-09-13T00:29:52.472269+00:00,Placasm10164.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0031_Placasm10164.jpg.png,145486,36,584034,1355537,191320761,213,193260545,1460.085,3388.843,478301.906,0.533,483151.344
32,2026-09-13T00:29:56.072858+00:00,Motospl11201.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0032_Motospl11201.jpg.png,149090,37,721840,1358798,191368233,293,193449164,1804.6,3396.995,478420.594,0.733,483622.938
33,2026-09-13T00:29:59.673618+00:00,Placasm10362.jpg,0,Class1,1,Class2,1,Class2,1,Class2,frame_0033_Placasm10362.jpg.png,152693,37,826152,1359196,191404097,325,193589770,2065.38,3397.99,478510.219,0.812,483974.438
34,2026-09-13T00:30:03.260268+00:00,placaas10035.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0034_placaas10035.jpg.png,156296,36,914059,1356601,191360319,325,193631304,2285.147,3391.502,478400.813,0.812,484078.25
35,2026-09-13T00:30:06.870815+00:00,placas1568.jpg,1,Class2,0,Class1,0,Class1,1,Class2,frame_0035_placas1568.jpg.png,159867,36,670084,1356848,191364663,219,193391814,1675.21,3392.12,478411.625,0.548,483479.531
36,2026-09-13T00:30:10.498207+00:00,placaas10758.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0036_placaas10758.jpg.png,163503,36,908729,1360252,191343933,217,193613131,2271.823,3400.63,478359.813,0.543,484032.844
37,2026-09-13T00:30:14.099049+00:00,Placass10712.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0037_Placass10712.jpg.png,167106,37,595762,1357172,191364843,307,193318084,1489.405,3392.93,478412.125,0.767,483295.188
38,2026-09-13T00:30:17.705660+00:00,Placa57.png,1,Class2,1,Class2,1,Class2,1,Class2,frame_0038_Placa57.png.png,170710,37,704293,1357552,191420593,201,193482639,1760.732,3393.88,478551.469,0.502,483706.594
39,2026-09-13T00:30:21.301705+00:00,Placass10905.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0039_Placass10905.jpg.png,174313,37,719197,1358730,191356995,235,193435157,1797.992,3396.825,478392.5,0.587,483587.906
40,2026-09-13T00:30:24.905131+00:00,Motospl10789.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0040_Motospl10789.jpg.png,177916,37,768355,1357876,191372499,327,193499057,1920.888,3394.69,478431.25,0.817,483747.625
41,2026-09-13T00:30:28.503701+00:00,Placasia1010.png,1,Class2,1,Class2,1,Class2,1,Class2,frame_0041_Placasia1010.png.png,181519,37,830768,1355656,191401211,203,193587838,2076.92,3389.14,478503.031,0.507,483969.594
42,2026-09-13T00:30:32.096618+00:00,placas1296.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0042_placas1296.jpg.png,185123,37,767589,1355578,191438337,325,193561829,1918.973,3388.945,478595.844,0.812,483904.563
43,2026-09-13T00:30:35.709162+00:00,placaas10196.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0043_placaas10196.jpg.png,188726,37,992622,1358271,191318619,199,193669711,2481.555,3395.677,478296.563,0.498,484174.25
44,2026-09-13T00:30:39.316686+00:00,Motospl10932.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0044_Motospl10932.jpg.png,192329,36,830149,1357648,191326577,309,193514683,2075.372,3394.12,478316.469,0.772,483786.719
45,2026-09-13T00:30:42.926738+00:00,Motospl11489.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0045_Motospl11489.jpg.png,195932,37,699934,1355155,191325081,327,193380497,1749.835,3387.887,478312.719,0.817,483451.25
46,2026-09-13T00:30:46.521439+00:00,placaas10568.jpg,0,Class1,0,Class1,1,Class2,0,Class1,frame_0046_placaas10568.jpg.png,199536,36,713968,1355398,191330679,311,193400356,1784.92,3388.495,478326.688,0.777,483500.875
47,2026-09-13T00:30:50.127280+00:00,Motospl11759.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0047_Motospl11759.jpg.png,203139,37,804567,1362508,191310769,213,193478057,2011.417,3406.27,478276.906,0.533,483695.156
48,2026-09-13T00:30:53.722175+00:00,Placas11141.jpg,1,Class2,1,Class2,0,Class1,0,Class1,frame_0048_Placas11141.jpg.png,206742,36,757775,1356214,191361849,207,193476045,1894.438,3390.535,478404.625,0.517,483690.125
49,2026-09-13T00:30:57.331911+00:00,Placass11579.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0049_Placass11579.jpg.png,210345,36,795731,1355392,191326041,333,193477497,1989.327,3388.48,478315.125,0.832,483693.75
50,2026-09-13T00:31:00.925889+00:00,Motospl11294.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0050_Motospl11294.jpg.png,213949,36,719470,1360204,191337605,265,193417544,1798.675,3400.51,478344.0,0.663,483543.875
51,2026-09-13T00:31:04.502050+00:00,Motospl11879.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0051_Motospl11879.jpg.png,217519,37,489532,1353858,191381995,299,193225684,1223.83,3384.645,478455.0,0.748,483064.188
52,2026-09-13T00:31:08.098424+00:00,Placasm10167.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0052_Placasm10167.jpg.png,221123,36,767445,1355818,191327763,219,193451245,1918.612,3389.545,478319.406,0.548,483628.125
53,2026-09-13T00:31:11.718354+00:00,Placa195.png,1,Class2,1,Class2,1,Class2,1,Class2,frame_0053_Placa195.png.png,224726,37,871795,1360492,191302673,199,193535159,2179.488,3401.23,478256.688,0.498,483837.875
54,2026-09-13T00:31:15.309834+00:00,Motospl12087.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0054_Motospl12087.jpg.png,228329,37,766933,1354962,191268067,325,193390287,1917.333,3387.405,478170.156,0.812,483475.688
55,2026-09-13T00:31:18.910536+00:00,Placas11449.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0055_Placas11449.jpg.png,231933,37,742305,1356166,191359617,309,193458397,1855.762,3390.415,478399.031,0.772,483646.0
56,2026-09-13T00:31:22.525039+00:00,Placass10603.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0056_Placass10603.jpg.png,235536,37,844169,1360976,191393237,309,193598691,2110.423,3402.44,478483.094,0.772,483996.719
57,2026-09-13T00:31:26.127598+00:00,Motospl10477.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0057_Motospl10477.jpg.png,239139,37,657278,1359916,191330791,309,193348294,1643.195,3399.79,478326.938,0.772,483370.719
58,2026-09-13T00:31:29.721748+00:00,Motospl10045.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0058_Motospl10045.jpg.png,242742,37,636006,1359962,191309779,311,193306058,1590.015,3399.905,478274.438,0.777,483265.156
59,2026-09-13T00:31:33.315088+00:00,placaas10571.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0059_placaas10571.jpg.png,246346,37,855053,1355270,191363819,235,193574377,2137.632,3388.175,478409.563,0.587,483935.938
60,2026-09-13T00:31:36.907285+00:00,placaas11419.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0060_placaas11419.jpg.png,249916,37,540988,1358166,191271751,211,193171116,1352.47,3395.415,478179.344,0.527,482927.813
61,2026-09-13T00:31:40.503250+00:00,Placa36.png,1,Class2,1,Class2,1,Class2,1,Class2,frame_0061_Placa36.png.png,253519,37,597228,1354643,191330155,275,193282301,1493.07,3386.607,478325.406,0.687,483205.75
62,2026-09-13T00:31:44.104033+00:00,placaas11227.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0062_placaas11227.jpg.png,257123,37,679160,1359009,191341105,297,193379571,1697.9,3397.522,478352.781,0.743,483448.906
63,2026-09-13T00:31:47.706109+00:00,Motospl11583.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0063_Motospl11583.jpg.png,260726,37,808322,1356964,191326151,291,193491728,2020.805,3392.41,478315.375,0.728,483729.344
64,2026-09-13T00:31:51.307294+00:00,Motospl10696.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0064_Motospl10696.jpg.png,264329,36,760716,1358906,191303827,211,193423660,1901.79,3397.265,478259.531,0.527,483559.156
65,2026-09-13T00:31:54.901234+00:00,Motospl11862.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0065_Motospl11862.jpg.png,267933,36,921554,1354916,191319487,199,193596156,2303.885,3387.29,478298.719,0.498,483990.375
66,2026-09-13T00:31:58.510142+00:00,placas1345.jpg,0,Class1,1,Class2,0,Class1,1,Class2,frame_0066_placas1345.jpg.png,271503,37,558721,1357180,191291571,203,193207675,1396.802,3392.95,478228.906,0.507,483019.188
67,2026-09-13T00:32:02.119078+00:00,Placass10512.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0067_Placass10512.jpg.png,275139,37,865709,1358054,191330833,325,193554921,2164.272,3395.135,478327.063,0.812,483887.344
68,2026-09-13T00:32:05.726012+00:00,placaas10633.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0068_placaas10633.jpg.png,278742,36,838812,1357875,191363269,201,193560157,2097.03,3394.688,478408.156,0.502,483900.406
69,2026-09-13T00:32:09.328776+00:00,placas1639.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0069_placas1639.jpg.png,282346,37,856877,1356824,191288307,199,193502207,2142.192,3392.06,478220.75,0.498,483755.5
70,2026-09-13T00:32:12.923129+00:00,Motospl10481.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0070_Motospl10481.jpg.png,285949,37,809735,1351976,191361465,201,193523377,2024.338,3379.94,478403.688,0.502,483808.438
71,2026-09-13T00:32:16.528263+00:00,Placass11585.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0071_Placass11585.jpg.png,289552,36,783743,1357918,191298257,213,193440131,1959.357,3394.795,478245.656,0.533,483600.313
72,2026-09-13T00:32:20.133681+00:00,placas1070.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0072_placas1070.jpg.png,293156,37,766391,1355996,191314501,293,193437181,1915.978,3389.99,478286.25,0.733,483592.969
73,2026-09-13T00:32:23.753235+00:00,placaas10834.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0073_placaas10834.jpg.png,296759,37,940062,1357464,191389157,325,193687008,2350.155,3393.66,478472.875,0.812,484217.5
74,2026-09-13T00:32:27.344851+00:00,Placas11513.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0074_Placas11513.jpg.png,300362,37,540088,1356217,191384363,299,193280967,1350.22,3390.543,478460.906,0.748,483202.406
75,2026-09-13T00:32:30.944237+00:00,Motospl11943.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0075_Motospl11943.jpg.png,303965,37,861190,1355604,191337027,291,193554112,2152.975,3389.01,478342.531,0.728,483885.281
76,2026-09-13T00:32:34.570933+00:00,Placasm10841.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0076_Placasm10841.jpg.png,307569,37,863680,1355726,191389663,211,193609280,2159.2,3389.315,478474.156,0.527,484023.188
77,2026-09-13T00:32:38.146603+00:00,Motospl10362.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0077_Motospl10362.jpg.png,311172,37,499631,1359128,191313135,211,193172105,1249.078,3397.82,478282.875,0.527,482930.281
78,2026-09-13T00:32:41.760522+00:00,placaas11116.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0078_placaas11116.jpg.png,314775,37,914559,1353030,191309121,327,193577037,2286.397,3382.575,478272.781,0.817,483942.625
79,2026-09-13T00:32:45.357923+00:00,placaas10908.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0079_placaas10908.jpg.png,318379,37,798032,1361084,191373739,263,193533118,1995.08,3402.71,478434.344,0.658,483832.813
80,2026-09-13T00:32:48.951453+00:00,Placasia1046.png,1,Class2,1,Class2,1,Class2,1,Class2,frame_0080_Placasia1046.png.png,321982,37,880376,1358681,191294915,219,193534191,2200.94,3396.702,478237.281,0.548,483835.5
81,2026-09-13T00:32:52.568629+00:00,placas1158.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0081_placas1158.jpg.png,325585,37,968653,1355788,191332329,213,193656983,2421.633,3389.47,478330.844,0.533,484142.438
82,2026-09-13T00:32:56.183663+00:00,Placasm10386.jpg,1,Class2,1,Class2,1,Class2,0,Class1,frame_0082_Placasm10386.jpg.png,329189,36,795540,1357992,191396565,325,193550422,1988.85,3394.98,478491.406,0.812,483876.063
83,2026-09-13T00:32:59.780782+00:00,Motospl10372.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0083_Motospl10372.jpg.png,332792,37,543310,1360486,191371533,233,193275562,1358.275,3401.215,478428.813,0.582,483188.938
84,2026-09-13T00:33:03.370957+00:00,plaacaas1078.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0084_plaacaas1078.jpg.png,336395,36,536916,1359999,191355725,235,193252875,1342.29,3399.998,478389.313,0.587,483132.188
85,2026-09-13T00:33:06.976198+00:00,Motospl10711.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0085_Motospl10711.jpg.png,339998,37,744322,1356902,191303775,263,193405262,1860.805,3392.255,478259.469,0.658,483513.156
86,2026-09-13T00:33:10.583753+00:00,placaas10065.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0086_placaas10065.jpg.png,343602,36,865197,1359724,191316987,203,193542111,2162.993,3399.31,478292.469,0.507,483855.281
87,2026-09-13T00:33:14.193235+00:00,placas1213.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0087_placas1213.jpg.png,347205,37,718747,1358564,191378259,307,193455877,1796.868,3396.41,478445.656,0.767,483639.688
88,2026-09-13T00:33:17.777180+00:00,Motospl12433.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0088_Motospl12433.jpg.png,350808,37,744608,1355710,191356041,213,193456572,1861.52,3389.275,478390.094,0.533,483641.406
89,2026-09-13T00:33:21.363402+00:00,Motospl11687.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0089_Motospl11687.jpg.png,354379,37,506316,1359110,191328937,213,193194576,1265.79,3397.775,478322.375,0.533,482986.438
90,2026-09-13T00:33:24.967183+00:00,Motospl12191.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0090_Motospl12191.jpg.png,357982,37,756465,1358909,191301843,211,193417428,1891.162,3397.272,478254.594,0.527,483543.563
91,2026-09-13T00:33:28.558361+00:00,placaas11397.jpg,0,Class1,1,Class2,1,Class2,0,Class1,frame_0091_placaas11397.jpg.png,361585,37,802000,1355596,191256737,213,193414546,2005.0,3388.99,478141.844,0.533,483536.344
92,2026-09-13T00:33:32.170248+00:00,placaas11278.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0092_placaas11278.jpg.png,365189,36,816803,1360040,191406385,201,193583429,2042.008,3400.1,478515.969,0.502,483958.563
93,2026-09-13T00:33:35.776327+00:00,Placasm10816.jpg,1,Class2,1,Class2,1,Class2,0,Class1,frame_0093_Placasm10816.jpg.png,368792,37,831056,1357342,191330257,213,193518868,2077.64,3393.355,478325.656,0.533,483797.156
94,2026-09-13T00:33:39.377385+00:00,Motospl10470.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0094_Motospl10470.jpg.png,372395,38,657166,1357556,191346475,215,193361412,1642.915,3393.89,478366.188,0.538,483403.531
95,2026-09-13T00:33:42.971721+00:00,Motospl10786.jpg,1,Class2,1,Class2,0,Class1,1,Class2,frame_0095_Motospl10786.jpg.png,375998,36,669236,1355013,191324769,309,193349327,1673.09,3387.532,478311.938,0.772,483373.313
96,2026-09-13T00:33:46.576118+00:00,Placass10389.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0096_Placass10389.jpg.png,379602,37,855336,1358962,191275065,309,193489672,2138.34,3397.405,478187.688,0.772,483724.188
97,2026-09-13T00:33:50.180920+00:00,placaas10212.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0097_placaas10212.jpg.png,383205,37,735513,1358888,191339809,361,193434571,1838.783,3397.22,478349.5,0.902,483586.438
98,2026-09-13T00:33:53.778778+00:00,Motospl11252.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0098_Motospl11252.jpg.png,386808,38,690664,1355998,191290059,291,193337012,1726.66,3389.995,478225.156,0.728,483342.531
99,2026-09-13T00:33:57.386480+00:00,Placasm11089.jpg,1,Class2,1,Class2,1,Class2,0,Class1,frame_0099_Placasm11089.jpg.png,390412,37,783937,1359018,191324253,309,193467517,1959.842,3397.545,478310.625,0.772,483668.813
100,2026-09-13T00:34:00.992154+00:00,Placass10491.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0100_Placass10491.jpg.png,394015,37,766172,1359318,191463947,235,193589672,1915.43,3398.295,478659.875,0.587,483974.156
101,2026-09-13T00:34:04.589372+00:00,Motospl11961.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0101_Motospl11961.jpg.png,397618,38,811053,1356951,191297991,291,193466286,2027.633,3392.378,478244.938,0.728,483665.719
102,2026-09-13T00:34:08.204805+00:00,placaas10748.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0102_placaas10748.jpg.png,401222,37,838311,1359044,191356559,215,193554129,2095.778,3397.61,478391.406,0.538,483885.313
103,2026-09-13T00:34:11.799418+00:00,placaas10002.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0103_placaas10002.jpg.png,404825,37,646545,1361526,191297171,281,193305523,1616.363,3403.815,478242.938,0.702,483263.813
104,2026-09-13T00:34:15.411897+00:00,Motospl10485.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0104_Motospl10485.jpg.png,408428,37,858274,1355505,191320015,327,193534121,2145.685,3388.762,478300.063,0.817,483835.313
105,2026-09-13T00:34:19.012120+00:00,placaas11150.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0105_placaas11150.jpg.png,412031,37,748492,1356122,191327561,299,193432474,1871.23,3390.305,478318.938,0.748,483581.188
106,2026-09-13T00:34:22.614587+00:00,Placass10754.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0106_Placass10754.jpg.png,415635,37,801056,1359166,191377811,299,193538332,2002.64,3397.915,478444.5,0.748,483845.844
107,2026-09-13T00:34:26.224493+00:00,Motospl10397.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0107_Motospl10397.jpg.png,419238,38,845833,1358678,191311899,213,193516623,2114.583,3396.695,478279.75,0.533,483791.563
108,2026-09-13T00:34:29.822379+00:00,Placass10508.jpg,1,Class2,0,Class1,1,Class2,0,Class1,frame_0108_Placass10508.jpg.png,422841,37,714883,1356302,191296091,199,193367475,1787.208,3390.755,478240.25,0.498,483418.656
109,2026-09-13T00:34:33.418100+00:00,placaas10308.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0109_placaas10308.jpg.png,426445,37,770579,1357502,191341763,199,193470043,1926.447,3393.755,478354.406,0.498,483675.094
110,2026-09-13T00:34:37.021589+00:00,Placa149.png,1,Class2,1,Class2,1,Class2,1,Class2,frame_0110_Placa149.png.png,430048,37,786031,1357404,191366363,307,193510105,1965.078,3393.51,478415.906,0.767,483775.25
111,2026-09-13T00:34:40.628042+00:00,placaas10228.jpg,1,Class2,1,Class2,1,Class2,0,Class1,frame_0111_placaas10228.jpg.png,433651,37,827242,1357777,191346047,235,193531301,2068.105,3394.442,478365.125,0.587,483828.219
112,2026-09-13T00:34:44.231988+00:00,Placas11095.jpg,1,Class2,1,Class2,1,Class2,0,Class1,frame_0112_Placas11095.jpg.png,437254,36,689716,1356674,191362909,213,193409512,1724.29,3391.685,478407.25,0.533,483523.781
113,2026-09-13T00:34:47.830610+00:00,plaacaas1199.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0113_plaacaas1199.jpg.png,440858,37,682139,1361982,191295727,235,193340083,1705.348,3404.955,478239.313,0.587,483350.219
114,2026-09-13T00:34:51.437896+00:00,Placass10400.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0114_Placass10400.jpg.png,444461,37,832375,1358416,191414409,309,193605509,2080.938,3396.04,478536.031,0.772,484013.75
