idx,utc_iso,image,true_label,true_class,pred_label,pred_class,sil_label,sil_class,mil_label,mil_class,frame_file,ts_ms,temp_c,cyc_capture,cyc_pre,cyc_inf,cyc_post,cyc_total,us_capture,us_pre,us_inf,us_post,us_total
16,2026-09-13T00:09:03.866074+00:00,Motospl10424.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0016_Motospl10424.jpg.png,68220,37,871651,1355710,94690123,279,96917763,2179.127,3389.275,236725.297,0.697,242294.391
17,2026-09-13T00:09:07.210631+00:00,Placas11401.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0017_Placas11401.jpg.png,71561,37,639729,1358966,94576035,199,96574929,1599.323,3397.415,236440.094,0.498,241437.328
18,2026-09-13T00:09:10.591350+00:00,Motospl10246.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0018_Motospl10246.jpg.png,74935,37,970878,1355562,94617373,209,96944022,2427.195,3388.905,236543.437,0.522,242360.062
19,2026-09-13T00:09:13.965164+00:00,placaas10761.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0019_placaas10761.jpg.png,78308,38,837494,1355556,94507917,197,96701164,2093.735,3388.89,236269.797,0.493,241752.937
20,2026-09-13T00:09:17.336353+00:00,Placass11357.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0020_Placass11357.jpg.png,81683,37,905395,1356632,94625165,201,96887393,2263.488,3391.58,236562.922,0.502,242218.469
21,2026-09-13T00:09:20.681192+00:00,Placa158.png,1,Class2,1,Class2,1,Class2,1,Class2,frame_0021_Placa158.png.png,85057,37,847791,1355788,94581415,211,96785205,2119.478,3389.47,236453.531,0.527,241963.016
22,2026-09-13T00:09:24.036626+00:00,Placasm10907.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0022_Placasm10907.jpg.png,88398,37,763438,1358016,94581357,213,96703024,1908.595,3395.04,236453.406,0.533,241757.562
23,2026-09-13T00:09:27.406182+00:00,Placass11184.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0023_Placass11184.jpg.png,91739,37,546297,1361286,94651409,209,96559201,1365.742,3403.215,236628.516,0.522,241398.0
24,2026-09-13T00:09:30.736272+00:00,Placa107.png,1,Class2,1,Class2,1,Class2,1,Class2,frame_0024_Placa107.png.png,95113,37,709868,1356498,94616503,211,96683080,1774.67,3391.245,236541.25,0.527,241707.687
25,2026-09-13T00:09:34.103425+00:00,Motospl11458.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0025_Motospl11458.jpg.png,98455,37,973260,1356447,94674427,211,97004345,2433.15,3391.117,236686.062,0.527,242510.859
26,2026-09-13T00:09:37.481122+00:00,Motospl11647.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0026_Motospl11647.jpg.png,101828,36,882958,1358564,94641717,209,96883448,2207.395,3396.41,236604.297,0.522,242208.625
27,2026-09-13T00:09:40.823491+00:00,placas1214.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0027_placas1214.jpg.png,105202,37,864452,1356354,94616665,213,96837684,2161.13,3390.885,236541.656,0.533,242094.203
28,2026-09-13T00:09:44.159547+00:00,Motospl10556.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0028_Motospl10556.jpg.png,108511,37,485314,1359160,94674689,201,96519364,1213.285,3397.9,236686.719,0.502,241298.391
29,2026-09-13T00:09:47.494398+00:00,Placass11382.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0029_Placass11382.jpg.png,111852,37,592427,1357240,94514775,209,96464651,1481.068,3393.1,236286.937,0.522,241161.609
30,2026-09-13T00:09:50.852675+00:00,Motospl10184.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0030_Motospl10184.jpg.png,115193,36,482933,1355524,94570109,199,96408765,1207.333,3388.81,236425.281,0.498,241021.922
31,2026-09-13T00:09:54.206740+00:00,Placasm10164.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0031_Placasm10164.jpg.png,118567,37,708976,1361036,94547747,211,96617970,1772.44,3402.59,236369.359,0.527,241544.906
32,2026-09-13T00:09:57.552085+00:00,Motospl11201.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0032_Motospl11201.jpg.png,121908,36,622454,1357132,94580473,197,96560256,1556.135,3392.83,236451.187,0.493,241400.656
33,2026-09-13T00:10:00.889465+00:00,Placasm10362.jpg,0,Class1,0,Class1,0,Class1,1,Class2,frame_0033_Placasm10362.jpg.png,125250,35,578793,1357582,94671663,199,96608237,1446.982,3393.955,236679.172,0.498,241520.609
34,2026-09-13T00:10:04.230254+00:00,placaas10035.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0034_placaas10035.jpg.png,128591,36,485167,1360280,94604065,213,96449725,1212.917,3400.7,236510.156,0.533,241124.328
35,2026-09-13T00:10:07.594719+00:00,placas1568.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0035_placas1568.jpg.png,131932,36,598341,1357269,94669033,211,96624854,1495.853,3393.173,236672.578,0.527,241562.125
36,2026-09-13T00:10:10.951738+00:00,placaas10758.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0036_placaas10758.jpg.png,135306,36,764960,1358000,94614019,209,96737188,1912.4,3395.0,236535.047,0.522,241842.953
37,2026-09-13T00:10:14.321149+00:00,Placass10712.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0037_Placass10712.jpg.png,138680,36,922677,1357652,94662103,199,96942631,2306.693,3394.13,236655.25,0.498,242356.578
38,2026-09-13T00:10:17.678930+00:00,Placa57.png,1,Class2,1,Class2,1,Class2,1,Class2,frame_0038_Placa57.png.png,142021,37,626408,1354516,94635251,199,96616374,1566.02,3386.29,236588.125,0.498,241540.953
39,2026-09-13T00:10:21.038365+00:00,Placass10905.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0039_Placass10905.jpg.png,145395,37,814492,1355384,94519857,201,96689934,2036.23,3388.46,236299.641,0.502,241724.844
40,2026-09-13T00:10:24.379806+00:00,Motospl10789.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0040_Motospl10789.jpg.png,148737,36,604345,1356928,94656845,209,96618327,1510.863,3392.32,236642.125,0.522,241545.812
41,2026-09-13T00:10:27.703375+00:00,Placasia1010.png,1,Class2,1,Class2,1,Class2,1,Class2,frame_0041_Placasia1010.png.png,152078,37,557904,1359628,94581949,199,96499680,1394.76,3399.07,236454.875,0.498,241249.187
42,2026-09-13T00:10:31.066151+00:00,placas1296.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0042_placas1296.jpg.png,155419,36,802869,1357248,94631747,215,96792079,2007.173,3393.12,236579.359,0.538,241980.203
43,2026-09-13T00:10:34.433073+00:00,placaas10196.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0043_placaas10196.jpg.png,158793,36,992461,1358110,94533953,213,96884737,2481.153,3395.275,236334.875,0.533,242211.844
44,2026-09-13T00:10:37.776029+00:00,Motospl10932.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0044_Motospl10932.jpg.png,162134,37,584410,1353822,94608795,201,96547228,1461.025,3384.555,236521.984,0.502,241368.078
45,2026-09-13T00:10:41.117724+00:00,Motospl11489.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0045_Motospl11489.jpg.png,165476,36,658745,1357024,94615311,211,96631291,1646.863,3392.56,236538.281,0.527,241578.219
46,2026-09-13T00:10:44.458722+00:00,placaas10568.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0046_placaas10568.jpg.png,168817,36,577303,1352904,94554671,199,96485077,1443.258,3382.26,236386.672,0.498,241212.703
47,2026-09-13T00:10:47.801656+00:00,Motospl11759.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0047_Motospl11759.jpg.png,172158,35,541689,1359944,94600675,211,96502519,1354.222,3399.86,236501.687,0.527,241256.297
48,2026-09-13T00:10:51.167379+00:00,Placas11141.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0048_Placas11141.jpg.png,175532,38,983021,1360968,94543869,213,96888071,2457.552,3402.42,236359.687,0.533,242220.172
49,2026-09-13T00:10:54.514257+00:00,Placass11579.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0049_Placass11579.jpg.png,178873,37,606900,1356054,94528239,199,96491392,1517.25,3390.135,236320.594,0.498,241228.469
50,2026-09-13T00:10:57.845662+00:00,Motospl11294.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0050_Motospl11294.jpg.png,182214,37,588885,1353112,94549017,277,96491291,1472.213,3382.78,236372.547,0.692,241228.219
51,2026-09-13T00:11:01.187685+00:00,Motospl11879.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0051_Motospl11879.jpg.png,185556,35,728540,1356228,94557149,201,96642118,1821.35,3390.57,236392.875,0.502,241605.297
52,2026-09-13T00:11:04.534254+00:00,Placasm10167.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0052_Placasm10167.jpg.png,188897,37,693886,1356318,94574447,199,96624850,1734.715,3390.795,236436.125,0.498,241562.109
53,2026-09-13T00:11:07.883519+00:00,Placa195.png,1,Class2,1,Class2,1,Class2,1,Class2,frame_0053_Placa195.png.png,192238,38,650177,1359357,94594035,211,96603780,1625.443,3398.393,236485.078,0.527,241509.453
54,2026-09-13T00:11:11.252960+00:00,Motospl12087.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0054_Motospl12087.jpg.png,195612,36,859614,1356870,94589461,197,96806142,2149.035,3392.175,236473.672,0.493,242015.375
55,2026-09-13T00:11:14.588095+00:00,Placas11449.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0055_Placas11449.jpg.png,198953,36,506766,1358232,94561405,197,96426600,1266.915,3395.58,236403.516,0.493,241066.484
56,2026-09-13T00:11:17.946236+00:00,Placass10603.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0056_Placass10603.jpg.png,202295,36,524722,1356021,94623929,213,96504885,1311.805,3390.052,236559.812,0.533,241262.219
57,2026-09-13T00:11:21.311178+00:00,Motospl10477.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0057_Motospl10477.jpg.png,205668,36,873218,1357864,94557813,265,96789160,2183.045,3394.66,236394.531,0.663,241972.906
58,2026-09-13T00:11:24.645721+00:00,Motospl10045.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0058_Motospl10045.jpg.png,209010,37,547895,1356250,94617861,213,96522219,1369.737,3390.625,236544.656,0.533,241305.547
59,2026-09-13T00:11:27.989754+00:00,placaas10571.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0059_placaas10571.jpg.png,212351,37,699231,1355840,94611379,211,96666661,1748.077,3389.6,236528.437,0.527,241666.656
60,2026-09-13T00:11:31.331232+00:00,placaas11419.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0060_placaas11419.jpg.png,215692,36,657978,1357870,94580353,201,96596402,1644.945,3394.675,236450.891,0.502,241491.0
61,2026-09-13T00:11:34.708119+00:00,Placa36.png,1,Class2,1,Class2,1,Class2,1,Class2,frame_0061_Placa36.png.png,219066,37,982731,1354712,94619341,197,96956981,2456.827,3386.78,236548.359,0.493,242392.453
62,2026-09-13T00:11:38.084013+00:00,placaas11227.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0062_placaas11227.jpg.png,222440,36,912472,1355404,94574125,209,96842210,2281.18,3388.51,236435.328,0.522,242105.531
63,2026-09-13T00:11:41.455911+00:00,Motospl11583.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0063_Motospl11583.jpg.png,225814,36,947089,1359458,94619075,199,96925821,2367.722,3398.645,236547.672,0.498,242314.562
64,2026-09-13T00:11:44.806206+00:00,Motospl10696.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0064_Motospl10696.jpg.png,229156,36,603329,1357352,94652491,267,96613439,1508.323,3393.38,236631.219,0.668,241533.609
65,2026-09-13T00:11:48.151734+00:00,Motospl11862.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0065_Motospl11862.jpg.png,232529,36,831795,1355454,94523771,211,96711231,2079.487,3388.635,236309.422,0.527,241778.078
66,2026-09-13T00:11:51.539937+00:00,placas1345.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0066_placas1345.jpg.png,235871,37,750801,1354088,94622383,211,96727483,1877.002,3385.22,236555.953,0.527,241818.703
67,2026-09-13T00:11:54.881196+00:00,Placass10512.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0067_Placass10512.jpg.png,239245,36,642837,1355932,94577989,197,96576955,1607.093,3389.83,236444.969,0.493,241442.391
68,2026-09-13T00:11:58.226028+00:00,placaas10633.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0068_placaas10633.jpg.png,242586,37,524855,1358704,94588343,1181,96473083,1312.137,3396.76,236470.859,2.952,241182.687
69,2026-09-13T00:12:01.576664+00:00,placas1639.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0069_placas1639.jpg.png,245960,36,891995,1357702,94641719,283,96891699,2229.988,3394.255,236604.297,0.707,242229.234
70,2026-09-13T00:12:04.923298+00:00,Motospl10481.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0070_Motospl10481.jpg.png,249301,36,936975,1357256,94546915,199,96841345,2342.438,3393.14,236367.281,0.498,242103.359
71,2026-09-13T00:12:08.273305+00:00,Placass11585.jpg,1,Class2,0,Class1,0,Class1,1,Class2,frame_0071_Placass11585.jpg.png,252642,36,876281,1356694,94539477,197,96772649,2190.702,3391.735,236348.687,0.493,241931.625
72,2026-09-13T00:12:11.636815+00:00,placas1070.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0072_placas1070.jpg.png,255984,37,573165,1356058,94625947,211,96555381,1432.912,3390.145,236564.875,0.527,241388.469
73,2026-09-13T00:12:15.001658+00:00,placaas10834.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0073_placaas10834.jpg.png,259358,36,711705,1356136,94609203,211,96677255,1779.262,3390.34,236523.016,0.527,241693.141
74,2026-09-13T00:12:18.365888+00:00,Placas11513.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0074_Placas11513.jpg.png,262731,37,941059,1357202,94623787,199,96922247,2352.647,3393.005,236559.453,0.498,242305.609
75,2026-09-13T00:12:21.707107+00:00,Motospl11943.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0075_Motospl11943.jpg.png,266073,36,645609,1353530,94612063,211,96611413,1614.023,3383.825,236530.156,0.527,241528.531
76,2026-09-13T00:12:25.071780+00:00,Placasm10841.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0076_Placasm10841.jpg.png,269414,36,578886,1358296,94635305,201,96572688,1447.215,3395.74,236588.25,0.502,241431.734
77,2026-09-13T00:12:28.420431+00:00,Motospl10362.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0077_Motospl10362.jpg.png,272788,36,630034,1359054,94556925,213,96546226,1575.085,3397.635,236392.312,0.533,241365.562
78,2026-09-13T00:12:31.773638+00:00,placaas11116.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0078_placaas11116.jpg.png,276129,37,548415,1359894,94609903,199,96518411,1371.037,3399.735,236524.75,0.498,241296.016
79,2026-09-13T00:12:38.135431+00:00,placaas10908.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0079_placaas10908.jpg.png,279503,37,898703,1359046,94569835,199,96827783,2246.758,3397.615,236424.562,0.498,242069.453
80,2026-09-13T00:12:41.487882+00:00,Placasia1046.png,1,Class2,1,Class2,1,Class2,1,Class2,frame_0080_Placasia1046.png.png,285858,37,872682,1359590,94575497,211,96807980,2181.705,3398.975,236438.75,0.527,242019.953
81,2026-09-13T00:12:44.838159+00:00,placas1158.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0081_placas1158.jpg.png,289199,37,661903,1358334,94618691,197,96639125,1654.757,3395.835,236546.734,0.493,241597.828
82,2026-09-13T00:12:48.185468+00:00,Placasm10386.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0082_Placasm10386.jpg.png,292540,36,562541,1356778,94584061,209,96503589,1406.352,3391.945,236460.156,0.522,241258.984
83,2026-09-13T00:12:51.524438+00:00,Motospl10372.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0083_Motospl10372.jpg.png,295882,36,548669,1356762,94611995,211,96517637,1371.672,3391.905,236529.969,0.527,241294.094
84,2026-09-13T00:12:54.895330+00:00,plaacaas1078.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0084_plaacaas1078.jpg.png,299256,36,854518,1356454,94586645,197,96797814,2136.295,3391.135,236466.625,0.493,241994.547
85,2026-09-13T00:12:58.268529+00:00,Motospl10711.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0085_Motospl10711.jpg.png,302630,36,955960,1356700,94570479,199,96883338,2389.9,3391.75,236426.203,0.498,242208.344
86,2026-09-13T00:13:01.643593+00:00,placaas10065.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0086_placaas10065.jpg.png,306004,36,963369,1356024,94581177,201,96900771,2408.422,3390.06,236452.937,0.502,242251.922
87,2026-09-13T00:13:05.022566+00:00,placas1213.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0087_placas1213.jpg.png,309378,37,966066,1355024,94613557,213,96934860,2415.165,3387.56,236533.891,0.533,242337.156
88,2026-09-13T00:13:08.368237+00:00,Motospl12433.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0088_Motospl12433.jpg.png,312751,37,961913,1356784,94550721,213,96869631,2404.782,3391.96,236376.797,0.533,242174.078
89,2026-09-13T00:13:11.725006+00:00,Motospl11687.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0089_Motospl11687.jpg.png,316093,37,803641,1358102,94587157,213,96749113,2009.103,3395.255,236467.891,0.533,241872.781
90,2026-09-13T00:13:15.062742+00:00,Motospl12191.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0090_Motospl12191.jpg.png,319434,37,652137,1359738,94599351,199,96611425,1630.343,3399.345,236498.391,0.498,241528.562
91,2026-09-13T00:13:18.405825+00:00,placaas11397.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0091_placaas11397.jpg.png,322775,36,626951,1354962,94610137,201,96592251,1567.377,3387.405,236525.344,0.502,241480.609
92,2026-09-13T00:13:21.758779+00:00,placaas11278.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0092_placaas11278.jpg.png,326117,37,641504,1354432,94634355,211,96630502,1603.76,3386.08,236585.875,0.527,241576.266
93,2026-09-13T00:13:25.130173+00:00,Placasm10816.jpg,1,Class2,0,Class1,0,Class1,1,Class2,frame_0093_Placasm10816.jpg.png,329491,36,842157,1357754,94668311,209,96868431,2105.393,3394.385,236670.781,0.522,242171.078
94,2026-09-13T00:13:28.460841+00:00,Motospl10470.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0094_Motospl10470.jpg.png,332832,37,534913,1359776,94576139,199,96471027,1337.282,3399.44,236440.344,0.498,241177.562
95,2026-09-13T00:13:31.800227+00:00,Motospl10786.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0095_Motospl10786.jpg.png,336173,38,559031,1359266,94693661,213,96612171,1397.578,3398.165,236734.156,0.533,241530.422
96,2026-09-13T00:13:35.140846+00:00,Placass10389.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0096_Placass10389.jpg.png,339514,36,669715,1356681,94629571,199,96656166,1674.287,3391.703,236573.922,0.498,241640.422
97,2026-09-13T00:13:38.490162+00:00,placaas10212.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0097_placaas10212.jpg.png,342855,37,648574,1358108,94607127,267,96614076,1621.435,3395.27,236517.828,0.668,241535.203
98,2026-09-13T00:13:41.819608+00:00,Motospl11252.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0098_Motospl11252.jpg.png,346197,36,529540,1354218,94646375,209,96530342,1323.85,3385.545,236615.937,0.522,241325.859
99,2026-09-13T00:13:45.171822+00:00,Placasm11089.jpg,1,Class2,0,Class1,0,Class1,1,Class2,frame_0099_Placasm11089.jpg.png,349538,37,648978,1358608,94572441,213,96580240,1622.445,3396.52,236431.094,0.533,241450.609
100,2026-09-13T00:13:48.512252+00:00,Placass10491.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0100_Placass10491.jpg.png,352879,38,615346,1358718,94551911,211,96526186,1538.365,3396.795,236379.781,0.527,241315.469
101,2026-09-13T00:13:51.883654+00:00,Motospl11961.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0101_Motospl11961.jpg.png,356253,37,966031,1357560,94581329,293,96905213,2415.077,3393.9,236453.328,0.733,242263.047
102,2026-09-13T00:13:55.234485+00:00,placaas10748.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0102_placaas10748.jpg.png,359594,36,701834,1355452,94604111,211,96661608,1754.585,3388.63,236510.281,0.527,241654.031
103,2026-09-13T00:13:58.600198+00:00,placaas10002.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0103_placaas10002.jpg.png,362968,37,973637,1356563,94582265,197,96912662,2434.093,3391.407,236455.656,0.493,242281.656
104,2026-09-13T00:14:01.942395+00:00,Motospl10485.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0104_Motospl10485.jpg.png,366310,37,666056,1354338,94648431,211,96669036,1665.14,3385.845,236621.078,0.527,241672.609
105,2026-09-13T00:14:05.265595+00:00,placaas11150.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0105_placaas11150.jpg.png,369651,37,644469,1355296,94561355,199,96561319,1611.173,3388.24,236403.391,0.498,241403.297
106,2026-09-13T00:14:08.618492+00:00,Placass10754.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0106_Placass10754.jpg.png,372992,36,822991,1357890,94579539,215,96760635,2057.478,3394.725,236448.828,0.538,241901.578
107,2026-09-13T00:14:11.968727+00:00,Motospl10397.jpg,1,Class2,0,Class1,0,Class1,1,Class2,frame_0107_Motospl10397.jpg.png,376333,36,749498,1357101,94603681,197,96710477,1873.745,3392.752,236509.187,0.493,241776.203
108,2026-09-13T00:14:15.337431+00:00,Placass10508.jpg,1,Class2,0,Class1,0,Class1,1,Class2,frame_0108_Placass10508.jpg.png,379707,36,873789,1359350,94588743,211,96822093,2184.472,3398.375,236471.859,0.527,242055.234
109,2026-09-13T00:14:18.673501+00:00,placaas10308.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0109_placaas10308.jpg.png,383048,35,532527,1356838,94530999,199,96420563,1331.318,3392.095,236327.5,0.498,241051.391
110,2026-09-13T00:14:22.019521+00:00,Placa149.png,1,Class2,1,Class2,1,Class2,1,Class2,frame_0110_Placa149.png.png,386390,37,757115,1356878,94623143,199,96737335,1892.787,3392.195,236557.859,0.498,241843.344
111,2026-09-13T00:14:25.364586+00:00,placaas10228.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0111_placaas10228.jpg.png,389731,38,518113,1360480,94542401,211,96421205,1295.282,3401.2,236356.0,0.527,241053.031
112,2026-09-13T00:14:28.707536+00:00,Placas11095.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0112_Placas11095.jpg.png,393072,36,632071,1357954,94625629,197,96615851,1580.177,3394.885,236564.078,0.493,241539.625
113,2026-09-13T00:14:32.076457+00:00,plaacaas1199.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0113_plaacaas1199.jpg.png,396446,37,971880,1357844,94604213,199,96934136,2429.7,3394.61,236510.531,0.498,242335.328
114,2026-09-13T00:14:35.422568+00:00,Placass10400.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0114_Placass10400.jpg.png,399787,35,583664,1356846,94634599,199,96575308,1459.16,3392.115,236586.484,0.498,241438.266
