idx,utc_iso,image,true_label,true_class,pred_label,pred_class,sil_label,sil_class,mil_label,mil_class,frame_file,ts_ms,temp_c,cyc_capture,cyc_pre,cyc_inf,cyc_post,cyc_total,us_capture,us_pre,us_inf,us_post,us_total
18,2026-09-13T00:44:51.264102+00:00,Motospl10246.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0018_Motospl10246.jpg.png,89446,37,492302,1358168,450368775,247,452219492,1230.755,3395.42,1125921.875,0.618,1130548.75
19,2026-09-13T00:44:55.504939+00:00,placaas10761.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0019_placaas10761.jpg.png,93672,37,499238,1358842,450471295,247,452329622,1248.095,3397.105,1126178.25,0.618,1130824.125
20,2026-09-13T00:44:59.765181+00:00,Placass11357.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0020_Placass11357.jpg.png,97930,37,819036,1359028,450599859,247,452778170,2047.59,3397.57,1126499.75,0.618,1131945.375
21,2026-09-13T00:45:04.014771+00:00,Placa158.png,1,Class2,0,Class1,0,Class1,0,Class1,frame_0021_Placa158.png.png,102189,38,664014,1358624,450507493,245,452530376,1660.035,3396.56,1126268.625,0.613,1131325.875
22,2026-09-13T00:45:08.262559+00:00,Placasm10907.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0022_Placasm10907.jpg.png,106447,37,881876,1354932,450494297,257,452731362,2204.69,3387.33,1126235.75,0.642,1131828.375
23,2026-09-13T00:45:12.514821+00:00,Placass11184.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0023_Placass11184.jpg.png,110672,37,633905,1358638,450360981,245,452353769,1584.763,3396.595,1125902.5,0.613,1130884.375
24,2026-09-13T00:45:16.758918+00:00,Placa107.png,1,Class2,1,Class2,1,Class2,1,Class2,frame_0024_Placa107.png.png,114931,37,574859,1356644,450583279,259,452515041,1437.147,3391.61,1126458.125,0.647,1131287.625
25,2026-09-13T00:45:21.013965+00:00,Motospl11458.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0025_Motospl11458.jpg.png,119190,37,813404,1356856,450569165,257,452739682,2033.51,3392.14,1126422.875,0.642,1131849.25
26,2026-09-13T00:45:25.280174+00:00,Motospl11647.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0026_Motospl11647.jpg.png,123448,38,976679,1356092,450479147,259,452812177,2441.698,3390.23,1126197.75,0.647,1132030.5
27,2026-09-13T00:45:29.507005+00:00,placas1214.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0027_placas1214.jpg.png,127706,37,775673,1358090,450459119,247,452593129,1939.182,3395.225,1126147.75,0.618,1131482.75
28,2026-09-13T00:45:33.756901+00:00,Motospl10556.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0028_Motospl10556.jpg.png,131932,37,731725,1362988,450481423,245,452576381,1829.312,3407.47,1126203.5,0.613,1131440.875
29,2026-09-13T00:45:38.009546+00:00,Placass11382.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0029_Placass11382.jpg.png,136191,38,843733,1358504,450549589,245,452752071,2109.333,3396.26,1126374.0,0.613,1131880.125
30,2026-09-13T00:45:42.243794+00:00,Motospl10184.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0030_Motospl10184.jpg.png,140416,37,523191,1354682,450608085,257,452486215,1307.978,3386.705,1126520.25,0.642,1131215.5
31,2026-09-13T00:45:46.493041+00:00,Placasm10164.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0031_Placasm10164.jpg.png,144674,37,770581,1359094,450401447,257,452531379,1926.453,3397.735,1126003.625,0.642,1131328.5
32,2026-09-13T00:45:50.746578+00:00,Motospl11201.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0032_Motospl11201.jpg.png,148933,38,978794,1356465,450585179,247,452920685,2446.985,3391.163,1126463.0,0.618,1132301.75
33,2026-09-13T00:45:54.973746+00:00,Placasm10362.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0033_Placasm10362.jpg.png,153159,37,518724,1357838,450459137,259,452335958,1296.81,3394.595,1126147.75,0.647,1130839.875
34,2026-09-13T00:45:59.234331+00:00,placaas10035.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0034_placaas10035.jpg.png,157417,37,933697,1360587,450477151,245,452771680,2334.243,3401.468,1126192.875,0.613,1131929.25
35,2026-09-13T00:46:03.463570+00:00,placas1568.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0035_placas1568.jpg.png,161643,38,500350,1361697,450598639,257,452460943,1250.875,3404.243,1126496.5,0.642,1131152.25
36,2026-09-13T00:46:07.725920+00:00,placaas10758.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0036_placaas10758.jpg.png,165901,38,923540,1355830,450407917,257,452687544,2308.85,3389.575,1126019.75,0.642,1131718.875
37,2026-09-13T00:46:11.982410+00:00,Placass10712.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0037_Placass10712.jpg.png,170160,39,831239,1358848,450551399,257,452741743,2078.098,3397.12,1126378.5,0.642,1131854.375
38,2026-09-13T00:46:16.251016+00:00,Placa57.png,1,Class2,1,Class2,1,Class2,1,Class2,frame_0038_Placa57.png.png,174418,38,964533,1358199,450356867,247,452679846,2411.333,3395.498,1125892.125,0.618,1131699.625
39,2026-09-13T00:46:20.499538+00:00,Placass10905.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0039_Placass10905.jpg.png,178677,37,850260,1359636,450552759,247,452762902,2125.65,3399.09,1126381.875,0.618,1131907.25
40,2026-09-13T00:46:24.751884+00:00,Motospl10789.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0040_Motospl10789.jpg.png,182935,37,921500,1357952,450523763,245,452803460,2303.75,3394.88,1126309.5,0.613,1132008.625
41,2026-09-13T00:46:29.005603+00:00,Placasia1010.png,1,Class2,1,Class2,1,Class2,1,Class2,frame_0041_Placasia1010.png.png,187193,38,895020,1358616,450404867,257,452658760,2237.55,3396.54,1126012.125,0.642,1131646.875
42,2026-09-13T00:46:33.229784+00:00,placas1296.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0042_placas1296.jpg.png,191419,38,614754,1356086,450511597,247,452482684,1536.885,3390.215,1126278.875,0.618,1131206.75
43,2026-09-13T00:46:37.461797+00:00,placaas10196.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0043_placaas10196.jpg.png,195645,37,638923,1360604,450380179,259,452379965,1597.307,3401.51,1125950.5,0.647,1130950.0
44,2026-09-13T00:46:41.693951+00:00,Motospl10932.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0044_Motospl10932.jpg.png,199871,37,566327,1358824,450501021,257,452426429,1415.818,3397.06,1126252.625,0.642,1131066.0
45,2026-09-13T00:46:45.946857+00:00,Motospl11489.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0045_Motospl11489.jpg.png,204129,37,949797,1363476,450413905,247,452727425,2374.492,3408.69,1126034.75,0.618,1131818.625
46,2026-09-13T00:46:50.221657+00:00,placaas10568.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0046_placaas10568.jpg.png,208387,36,968043,1356522,450492861,257,452817683,2420.107,3391.305,1126232.25,0.642,1132044.25
47,2026-09-13T00:46:54.465757+00:00,Motospl11759.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0047_Motospl11759.jpg.png,212646,38,629336,1359514,450580109,259,452569218,1573.34,3398.785,1126450.25,0.647,1131423.125
48,2026-09-13T00:46:58.719944+00:00,Placas11141.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0048_Placas11141.jpg.png,216904,37,983880,1358337,450444471,247,452786935,2459.7,3395.843,1126111.25,0.618,1131967.375
49,2026-09-13T00:47:02.986201+00:00,Placass11579.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0049_Placass11579.jpg.png,221163,37,928697,1361344,450534581,259,452824881,2321.743,3403.36,1126336.5,0.647,1132062.25
50,2026-09-13T00:47:07.228161+00:00,Motospl11294.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0050_Motospl11294.jpg.png,225421,37,862921,1354726,450453777,257,452671681,2157.302,3386.815,1126134.5,0.642,1131679.125
51,2026-09-13T00:47:11.458641+00:00,Motospl11879.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0051_Motospl11879.jpg.png,229647,37,604468,1356606,450476483,259,452437816,1511.17,3391.515,1126191.125,0.647,1131094.625
52,2026-09-13T00:47:15.685012+00:00,Placasm10167.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0052_Placasm10167.jpg.png,233872,37,629046,1355334,450411525,257,452396162,1572.615,3388.335,1126028.75,0.642,1130990.375
53,2026-09-13T00:47:19.918448+00:00,Placa195.png,1,Class2,1,Class2,1,Class2,1,Class2,frame_0053_Placa195.png.png,238098,38,581324,1358630,450474419,259,452414632,1453.31,3396.575,1126186.0,0.647,1131036.5
54,2026-09-13T00:47:24.176042+00:00,Motospl12087.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0054_Motospl12087.jpg.png,242357,38,840248,1358096,450630131,247,452828722,2100.62,3395.24,1126575.375,0.618,1132071.875
55,2026-09-13T00:47:28.434677+00:00,Placas11449.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0055_Placas11449.jpg.png,246615,38,798195,1354210,450491423,259,452644087,1995.487,3385.525,1126228.625,0.647,1131610.25
56,2026-09-13T00:47:32.702355+00:00,Placass10603.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0056_Placass10603.jpg.png,250873,37,969983,1355850,450418651,245,452744729,2424.958,3389.625,1126046.625,0.613,1131861.875
57,2026-09-13T00:47:36.947507+00:00,Motospl10477.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0057_Motospl10477.jpg.png,255132,37,707623,1358988,450511419,259,452578289,1769.057,3397.47,1126278.625,0.647,1131445.75
58,2026-09-13T00:47:41.208811+00:00,Motospl10045.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0058_Motospl10045.jpg.png,259390,38,878706,1358096,450467837,257,452704896,2196.765,3395.24,1126169.625,0.642,1131762.25
59,2026-09-13T00:47:45.458754+00:00,placaas10571.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0059_placaas10571.jpg.png,263649,39,839585,1356990,450549345,245,452746165,2098.962,3392.475,1126373.375,0.613,1131865.375
60,2026-09-13T00:47:49.695501+00:00,placaas11419.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0060_placaas11419.jpg.png,267874,38,618408,1357584,450532297,245,452508534,1546.02,3393.96,1126330.625,0.613,1131271.375
61,2026-09-13T00:47:53.953487+00:00,Placa36.png,1,Class2,1,Class2,1,Class2,1,Class2,frame_0061_Placa36.png.png,272133,37,756624,1359704,450464045,245,452580618,1891.56,3399.26,1126160.0,0.613,1131451.5
62,2026-09-13T00:47:58.206881+00:00,placaas11227.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0062_placaas11227.jpg.png,276391,37,951952,1356690,450487211,259,452796112,2379.88,3391.725,1126218.0,0.647,1131990.25
63,2026-09-13T00:48:02.470294+00:00,Motospl11583.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0063_Motospl11583.jpg.png,280649,37,850839,1360310,450441797,245,452653191,2127.097,3400.775,1126104.5,0.613,1131633.0
64,2026-09-13T00:48:06.731699+00:00,Motospl10696.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0064_Motospl10696.jpg.png,284908,38,882311,1357530,450481069,245,452721155,2205.777,3393.825,1126202.625,0.613,1131802.875
65,2026-09-13T00:48:10.968810+00:00,Motospl11862.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0065_Motospl11862.jpg.png,289167,37,876526,1362134,450492285,257,452731202,2191.315,3405.335,1126230.625,0.642,1131828.0
66,2026-09-13T00:48:15.240442+00:00,placas1345.jpg,0,Class1,1,Class2,1,Class2,1,Class2,frame_0066_placas1345.jpg.png,293392,38,720847,1357706,450444885,245,452523683,1802.117,3394.265,1126112.25,0.613,1131309.25
67,2026-09-13T00:48:19.468453+00:00,Placass10512.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0067_Placass10512.jpg.png,297651,37,537918,1361829,450578593,259,452478599,1344.795,3404.573,1126446.5,0.647,1131196.5
68,2026-09-13T00:48:23.727135+00:00,placaas10633.jpg,0,Class1,1,Class2,1,Class2,1,Class2,frame_0068_placaas10633.jpg.png,301909,37,796075,1355983,450419799,247,452572104,1990.188,3389.958,1126049.5,0.618,1131430.25
69,2026-09-13T00:48:27.984436+00:00,placas1639.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0069_placas1639.jpg.png,306168,38,993385,1355469,450551381,245,452900480,2483.462,3388.673,1126378.5,0.613,1132251.25
70,2026-09-13T00:48:32.236203+00:00,Motospl10481.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0070_Motospl10481.jpg.png,310426,37,921205,1361116,450512537,257,452795115,2303.012,3402.79,1126281.375,0.642,1131987.75
71,2026-09-13T00:48:36.489553+00:00,Placass11585.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0071_Placass11585.jpg.png,314684,38,943527,1355992,450372785,247,452672551,2358.817,3389.98,1125932.0,0.618,1131681.375
72,2026-09-13T00:48:40.726203+00:00,placas1070.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0072_placas1070.jpg.png,318910,38,497941,1357164,450546469,245,452401819,1244.852,3392.91,1126366.125,0.613,1131004.5
73,2026-09-13T00:48:44.988461+00:00,placaas10834.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0073_placaas10834.jpg.png,323168,38,889333,1356890,450391097,245,452637565,2223.333,3392.225,1125977.75,0.613,1131594.0
74,2026-09-13T00:48:49.239277+00:00,Placas11513.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0074_Placas11513.jpg.png,327427,37,825631,1357318,450462619,259,452645827,2064.077,3393.295,1126156.5,0.647,1131614.625
75,2026-09-13T00:48:53.496573+00:00,Motospl11943.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0075_Motospl11943.jpg.png,331685,38,908266,1358832,450471983,259,452739340,2270.665,3397.08,1126179.875,0.647,1131848.25
76,2026-09-13T00:48:57.743814+00:00,Placasm10841.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0076_Placasm10841.jpg.png,335911,37,553645,1360760,450567105,257,452481767,1384.112,3401.9,1126417.75,0.642,1131204.375
77,2026-09-13T00:49:01.976176+00:00,Motospl10362.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0077_Motospl10362.jpg.png,340170,38,664030,1356988,450557577,257,452578852,1660.075,3392.47,1126393.875,0.642,1131447.125
78,2026-09-13T00:49:06.214435+00:00,placaas11116.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0078_placaas11116.jpg.png,344395,37,500197,1360407,450480343,259,452341206,1250.493,3401.018,1126200.875,0.647,1130853.0
79,2026-09-13T00:49:10.463698+00:00,placaas10908.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0079_placaas10908.jpg.png,348654,38,729478,1356984,450509359,259,452596080,1823.695,3392.46,1126273.375,0.647,1131490.25
80,2026-09-13T00:49:14.681978+00:00,Placasia1046.png,1,Class2,1,Class2,1,Class2,1,Class2,frame_0080_Placasia1046.png.png,352879,37,555619,1357432,450492975,259,452406285,1389.047,3393.58,1126232.375,0.647,1131015.75
81,2026-09-13T00:49:18.916254+00:00,placas1158.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0081_placas1158.jpg.png,357105,37,654161,1357768,450482875,259,452495063,1635.403,3394.42,1126207.25,0.647,1131237.625
82,2026-09-13T00:49:23.152491+00:00,Placasm10386.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0082_Placasm10386.jpg.png,361331,37,531616,1357956,450532285,245,452422102,1329.04,3394.89,1126330.625,0.613,1131055.25
83,2026-09-13T00:49:27.406682+00:00,Motospl10372.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0083_Motospl10372.jpg.png,365589,37,867124,1357566,450353277,247,452578214,2167.81,3393.915,1125883.25,0.618,1131445.5
84,2026-09-13T00:49:31.656421+00:00,plaacaas1078.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0084_plaacaas1078.jpg.png,369847,37,880820,1356988,450507457,245,452745510,2202.05,3392.47,1126268.625,0.613,1131863.75
85,2026-09-13T00:49:35.916530+00:00,Motospl10711.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0085_Motospl10711.jpg.png,374106,37,954875,1358364,450432497,257,452745993,2387.188,3395.91,1126081.25,0.642,1131865.0
86,2026-09-13T00:49:40.180040+00:00,placaas10065.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0086_placaas10065.jpg.png,378364,37,990047,1357094,450548387,247,452895775,2475.117,3392.735,1126371.0,0.618,1132239.5
87,2026-09-13T00:49:44.437305+00:00,placas1213.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0087_placas1213.jpg.png,382623,37,872829,1358226,450579005,257,452810317,2182.073,3395.565,1126447.5,0.642,1132025.75
88,2026-09-13T00:49:48.682126+00:00,Motospl12433.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0088_Motospl12433.jpg.png,386881,37,791447,1357842,450437737,257,452587283,1978.618,3394.605,1126094.25,0.642,1131468.25
89,2026-09-13T00:49:52.917060+00:00,Motospl11687.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0089_Motospl11687.jpg.png,391107,37,581679,1359516,450476117,257,452417569,1454.198,3398.79,1126190.375,0.642,1131043.875
90,2026-09-13T00:49:57.132170+00:00,Motospl12191.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0090_Motospl12191.jpg.png,395332,37,507524,1352490,450436863,327,452297204,1268.81,3381.225,1126092.25,0.817,1130743.0
91,2026-09-13T00:50:01.366976+00:00,placaas11397.jpg,0,Class1,1,Class2,1,Class2,1,Class2,frame_0091_placaas11397.jpg.png,399558,37,566561,1355936,450443029,259,452365785,1416.403,3389.84,1126107.625,0.647,1130914.5
92,2026-09-13T00:50:05.634869+00:00,placaas11278.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0092_placaas11278.jpg.png,403817,38,891656,1356590,450632259,259,452880764,2229.14,3391.475,1126580.625,0.647,1132202.0
93,2026-09-13T00:50:09.895314+00:00,Placasm10816.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0093_Placasm10816.jpg.png,408075,37,874554,1360114,450607697,257,452842622,2186.385,3400.285,1126519.25,0.642,1132106.625
94,2026-09-13T00:50:14.144384+00:00,Motospl10470.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0094_Motospl10470.jpg.png,412333,38,735223,1357024,450453445,247,452545939,1838.057,3392.56,1126133.625,0.618,1131364.875
95,2026-09-13T00:50:18.394721+00:00,Motospl10786.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0095_Motospl10786.jpg.png,416592,38,901148,1356062,450546457,247,452803914,2252.87,3390.155,1126366.125,0.618,1132009.75
96,2026-09-13T00:50:22.620859+00:00,Placass10389.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0096_Placass10389.jpg.png,420818,37,542740,1359367,450482505,257,452384869,1356.85,3398.417,1126206.25,0.642,1130962.25
97,2026-09-13T00:50:26.851867+00:00,placaas10212.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0097_placaas10212.jpg.png,425043,37,598914,1357548,450510551,259,452467272,1497.285,3393.87,1126276.375,0.647,1131168.125
98,2026-09-13T00:50:31.106940+00:00,Motospl11252.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0098_Motospl11252.jpg.png,429302,36,944548,1360748,450483691,259,452789246,2361.37,3401.87,1126209.25,0.647,1131973.125
99,2026-09-13T00:50:35.334101+00:00,Placasm11089.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0099_Placasm11089.jpg.png,433527,37,516564,1359194,450513267,311,452389336,1291.41,3397.985,1126283.25,0.777,1130973.375
100,2026-09-13T00:50:39.593022+00:00,Placass10491.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0100_Placass10491.jpg.png,437786,38,865378,1361628,450475407,245,452702658,2163.445,3404.07,1126188.5,0.613,1131756.625
101,2026-09-13T00:50:43.817141+00:00,Motospl11961.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0101_Motospl11961.jpg.png,442011,37,516235,1356828,450492743,259,452366065,1290.588,3392.07,1126231.875,0.647,1130915.25
102,2026-09-13T00:50:48.050873+00:00,placaas10748.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0102_placaas10748.jpg.png,446237,37,565099,1359126,450577489,257,452501971,1412.747,3397.815,1126443.75,0.642,1131255.0
103,2026-09-13T00:50:52.303760+00:00,placaas10002.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0103_placaas10002.jpg.png,450496,38,837881,1358348,450471507,247,452667983,2094.702,3395.87,1126178.75,0.618,1131670.0
104,2026-09-13T00:50:56.561452+00:00,Motospl10485.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0104_Motospl10485.jpg.png,454754,37,988720,1354398,450534279,259,452877656,2471.8,3385.995,1126335.75,0.647,1132194.125
105,2026-09-13T00:51:00.831124+00:00,placaas11150.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0105_placaas11150.jpg.png,459013,37,849216,1357956,450609533,245,452816950,2123.04,3394.89,1126523.875,0.613,1132042.375
106,2026-09-13T00:51:05.073658+00:00,Placass10754.jpg,0,Class1,0,Class1,0,Class1,0,Class1,frame_0106_Placass10754.jpg.png,463271,37,874069,1359020,450465807,247,452699143,2185.172,3397.55,1126164.5,0.618,1131747.875
107,2026-09-13T00:51:09.339764+00:00,Motospl10397.jpg,1,Class2,1,Class2,1,Class2,1,Class2,frame_0107_Motospl10397.jpg.png,467529,38,980069,1358945,450563461,249,452902724,2450.172,3397.363,1126408.625,0.623,1132256.75
108,2026-09-13T00:51:13.597989+00:00,Placass10508.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0108_Placass10508.jpg.png,471788,37,983378,1358388,450449475,259,452791500,2458.445,3395.97,1126123.625,0.647,1131978.75
109,2026-09-13T00:51:17.845503+00:00,placaas10308.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0109_placaas10308.jpg.png,476046,37,897127,1357400,450472153,247,452726927,2242.818,3393.5,1126180.5,0.618,1131817.25
110,2026-09-13T00:51:22.080677+00:00,Placa149.png,1,Class2,1,Class2,1,Class2,1,Class2,frame_0110_Placa149.png.png,480272,37,519130,1358372,450560069,247,452437818,1297.825,3395.93,1126400.125,0.618,1131094.625
111,2026-09-13T00:51:26.338764+00:00,placaas10228.jpg,1,Class2,0,Class1,0,Class1,0,Class1,frame_0111_placaas10228.jpg.png,484530,37,857553,1357292,450507573,257,452722675,2143.882,3393.23,1126269.0,0.642,1131806.75
112,2026-09-13T00:51:30.592662+00:00,Placas11095.jpg,1,Class2,0,Class1,0,Class1,1,Class2,frame_0112_Placas11095.jpg.png,488789,37,870588,1360636,450472717,257,452704198,2176.47,3401.59,1126181.75,0.642,1131760.5
