split,class_name,label,filename,src_path,dst_path,hil_subset
train,Class1,0,Placasm10225.jpg,data/processed/160x120/Class1/Placasm10225.jpg,data/splits/train/Class1/Placasm10225.jpg,0
train,Class1,0,Placasm11094.jpg,data/processed/160x120/Class1/Placasm11094.jpg,data/splits/train/Class1/Placasm11094.jpg,0
train,Class1,0,Placasm10084.jpg,data/processed/160x120/Class1/Placasm10084.jpg,data/splits/train/Class1/Placasm10084.jpg,0
train,Class1,0,Placass11510.jpg,data/processed/160x120/Class1/Placass11510.jpg,data/splits/train/Class1/Placass11510.jpg,0
train,Class1,0,Placass10207.jpg,data/processed/160x120/Class1/Placass10207.jpg,data/splits/train/Class1/Placass10207.jpg,0
train,Class1,0,plaacaas1056.jpg,data/processed/160x120/Class1/plaacaas1056.jpg,data/splits/train/Class1/plaacaas1056.jpg,0
train,Class1,0,placaas10186.jpg,data/processed/160x120/Class1/placaas10186.jpg,data/splits/train/Class1/placaas10186.jpg,0
train,Class1,0,Placass11330.jpg,data/processed/160x120/Class1/Placass11330.jpg,data/splits/train/Class1/Placass11330.jpg,0
train,Class1,0,placaas10995.jpg,data/processed/160x120/Class1/placaas10995.jpg,data/splits/train/Class1/placaas10995.jpg,0
train,Class1,0,placas1640.jpg,data/processed/160x120/Class1/placas1640.jpg,data/splits/train/Class1/placas1640.jpg,0
train,Class1,0,placas1346.jpg,data/processed/160x120/Class1/placas1346.jpg,data/splits/train/Class1/placas1346.jpg,0
train,Class1,0,Placass10280.jpg,data/processed/160x120/Class1/Placass10280.jpg,data/splits/train/Class1/Placass10280.jpg,0
train,Class1,0,placaas10930.jpg,data/processed/160x120/Class1/placaas10930.jpg,data/splits/train/Class1/placaas10930.jpg,0
train,Class1,0,Placasia1048.png,data/processed/160x120/Class1/Placasia1048.png,data/splits/train/Class1/Placasia1048.png,0
train,Class1,0,Placass11375.jpg,data/processed/160x120/Class1/Placass11375.jpg,data/splits/train/Class1/Placass11375.jpg,0
train,Class1,0,placaas10239.jpg,data/processed/160x120/Class1/placaas10239.jpg,data/splits/train/Class1/placaas10239.jpg,0
train,Class1,0,Placasm10755.jpg,data/processed/160x120/Class1/Placasm10755.jpg,data/splits/train/Class1/Placasm10755.jpg,0
train,Class1,0,Placass10760.jpg,data/processed/160x120/Class1/Placass10760.jpg,data/splits/train/Class1/Placass10760.jpg,0
train,Class1,0,placaas10217.jpg,data/processed/160x120/Class1/placaas10217.jpg,data/splits/train/Class1/placaas10217.jpg,0
train,Class1,0,Placass11421.jpg,data/processed/160x120/Class1/Placass11421.jpg,data/splits/train/Class1/Placass11421.jpg,0
train,Class1,0,placaas10110.jpg,data/processed/160x120/Class1/placaas10110.jpg,data/splits/train/Class1/placaas10110.jpg,0
train,Class1,0,Placass11506.jpg,data/processed/160x120/Class1/Placass11506.jpg,data/splits/train/Class1/Placass11506.jpg,0
train,Class1,0,Placass10827.jpg,data/processed/160x120/Class1/Placass10827.jpg,data/splits/train/Class1/Placass10827.jpg,0
train,Class1,0,placaas11035.jpg,data/processed/160x120/Class1/placaas11035.jpg,data/splits/train/Class1/placaas11035.jpg,0
train,Class1,0,Placass11356.jpg,data/processed/160x120/Class1/Placass11356.jpg,data/splits/train/Class1/Placass11356.jpg,0
train,Class1,0,Placasm10615.jpg,data/processed/160x120/Class1/Placasm10615.jpg,data/splits/train/Class1/Placasm10615.jpg,0
train,Class1,0,Placasm10340.jpg,data/processed/160x120/Class1/Placasm10340.jpg,data/splits/train/Class1/Placasm10340.jpg,0
train,Class1,0,plaacaas1147.jpg,data/processed/160x120/Class1/plaacaas1147.jpg,data/splits/train/Class1/plaacaas1147.jpg,0
train,Class1,0,placaas10988.jpg,data/processed/160x120/Class1/placaas10988.jpg,data/splits/train/Class1/placaas10988.jpg,0
train,Class1,0,Placasm10128.jpg,data/processed/160x120/Class1/Placasm10128.jpg,data/splits/train/Class1/Placasm10128.jpg,0
train,Class1,0,Placass10717.jpg,data/processed/160x120/Class1/Placass10717.jpg,data/splits/train/Class1/Placass10717.jpg,0
train,Class1,0,Placas11439.jpg,data/processed/160x120/Class1/Placas11439.jpg,data/splits/train/Class1/Placas11439.jpg,0
train,Class1,0,placaas10010.jpg,data/processed/160x120/Class1/placaas10010.jpg,data/splits/train/Class1/placaas10010.jpg,0
train,Class1,0,placaas10919.jpg,data/processed/160x120/Class1/placaas10919.jpg,data/splits/train/Class1/placaas10919.jpg,0
train,Class1,0,Placas11344.jpg,data/processed/160x120/Class1/Placas11344.jpg,data/splits/train/Class1/Placas11344.jpg,0
train,Class1,0,Placasm10863.jpg,data/processed/160x120/Class1/Placasm10863.jpg,data/splits/train/Class1/Placasm10863.jpg,0
train,Class1,0,Placasm10809.jpg,data/processed/160x120/Class1/Placasm10809.jpg,data/splits/train/Class1/Placasm10809.jpg,0
train,Class1,0,Placas11610.jpg,data/processed/160x120/Class1/Placas11610.jpg,data/splits/train/Class1/Placas11610.jpg,0
train,Class1,0,Placass10108.jpg,data/processed/160x120/Class1/Placass10108.jpg,data/splits/train/Class1/Placass10108.jpg,0
train,Class1,0,Placass10658.jpg,data/processed/160x120/Class1/Placass10658.jpg,data/splits/train/Class1/Placass10658.jpg,0
train,Class1,0,placaas10986.jpg,data/processed/160x120/Class1/placaas10986.jpg,data/splits/train/Class1/placaas10986.jpg,0
train,Class1,0,placas1604.jpg,data/processed/160x120/Class1/placas1604.jpg,data/splits/train/Class1/placas1604.jpg,0
train,Class1,0,Placass10955.jpg,data/processed/160x120/Class1/Placass10955.jpg,data/splits/train/Class1/Placass10955.jpg,0
train,Class1,0,Placasm10189.jpg,data/processed/160x120/Class1/Placasm10189.jpg,data/splits/train/Class1/Placasm10189.jpg,0
train,Class1,0,placaas10064.jpg,data/processed/160x120/Class1/placaas10064.jpg,data/splits/train/Class1/placaas10064.jpg,0
train,Class1,0,Placas11599.jpg,data/processed/160x120/Class1/Placas11599.jpg,data/splits/train/Class1/Placas11599.jpg,0
train,Class1,0,placaas10651.jpg,data/processed/160x120/Class1/placaas10651.jpg,data/splits/train/Class1/placaas10651.jpg,0
train,Class1,0,placaas10499.jpg,data/processed/160x120/Class1/placaas10499.jpg,data/splits/train/Class1/placaas10499.jpg,0
train,Class1,0,plaacaas1177.jpg,data/processed/160x120/Class1/plaacaas1177.jpg,data/splits/train/Class1/plaacaas1177.jpg,0
train,Class1,0,Placass11172.jpg,data/processed/160x120/Class1/Placass11172.jpg,data/splits/train/Class1/Placass11172.jpg,0
train,Class1,0,placaas11111.jpg,data/processed/160x120/Class1/placaas11111.jpg,data/splits/train/Class1/placaas11111.jpg,0
train,Class1,0,Placass10982.jpg,data/processed/160x120/Class1/Placass10982.jpg,data/splits/train/Class1/Placass10982.jpg,0
train,Class1,0,Placass11001.jpg,data/processed/160x120/Class1/Placass11001.jpg,data/splits/train/Class1/Placass11001.jpg,0
train,Class1,0,Placass11376.jpg,data/processed/160x120/Class1/Placass11376.jpg,data/splits/train/Class1/Placass11376.jpg,0
train,Class1,0,Placas11109.jpg,data/processed/160x120/Class1/Placas11109.jpg,data/splits/train/Class1/Placas11109.jpg,0
train,Class1,0,placaas10409.jpg,data/processed/160x120/Class1/placaas10409.jpg,data/splits/train/Class1/placaas10409.jpg,0
train,Class1,0,placaas11180.jpg,data/processed/160x120/Class1/placaas11180.jpg,data/splits/train/Class1/placaas11180.jpg,0
train,Class1,0,Placass11484.jpg,data/processed/160x120/Class1/Placass11484.jpg,data/splits/train/Class1/Placass11484.jpg,0
train,Class1,0,placaas10787.jpg,data/processed/160x120/Class1/placaas10787.jpg,data/splits/train/Class1/placaas10787.jpg,0
train,Class1,0,Placass11384.jpg,data/processed/160x120/Class1/Placass11384.jpg,data/splits/train/Class1/Placass11384.jpg,0
train,Class1,0,placas1177.jpg,data/processed/160x120/Class1/placas1177.jpg,data/splits/train/Class1/placas1177.jpg,0
train,Class1,0,Placass11238.jpg,data/processed/160x120/Class1/Placass11238.jpg,data/splits/train/Class1/Placass11238.jpg,0
train,Class1,0,Placass10288.jpg,data/processed/160x120/Class1/Placass10288.jpg,data/splits/train/Class1/Placass10288.jpg,0
train,Class1,0,placaas10782.jpg,data/processed/160x120/Class1/placaas10782.jpg,data/splits/train/Class1/placaas10782.jpg,0
train,Class1,0,Placa42.png,data/processed/160x120/Class1/Placa42.png,data/splits/train/Class1/Placa42.png,0
train,Class1,0,placas1584.jpg,data/processed/160x120/Class1/placas1584.jpg,data/splits/train/Class1/placas1584.jpg,0
train,Class1,0,placas1709.jpg,data/processed/160x120/Class1/placas1709.jpg,data/splits/train/Class1/placas1709.jpg,0
train,Class1,0,placaas10136.jpg,data/processed/160x120/Class1/placaas10136.jpg,data/splits/train/Class1/placaas10136.jpg,0
train,Class1,0,placas1250.jpg,data/processed/160x120/Class1/placas1250.jpg,data/splits/train/Class1/placas1250.jpg,0
train,Class1,0,placaas10595.jpg,data/processed/160x120/Class1/placaas10595.jpg,data/splits/train/Class1/placaas10595.jpg,0
train,Class1,0,placaas10226.jpg,data/processed/160x120/Class1/placaas10226.jpg,data/splits/train/Class1/placaas10226.jpg,0
train,Class1,0,Placasm10991.jpg,data/processed/160x120/Class1/Placasm10991.jpg,data/splits/train/Class1/Placasm10991.jpg,0
train,Class1,0,Placas11152.jpg,data/processed/160x120/Class1/Placas11152.jpg,data/splits/train/Class1/Placas11152.jpg,0
train,Class1,0,Placass10016.jpg,data/processed/160x120/Class1/Placass10016.jpg,data/splits/train/Class1/Placass10016.jpg,0
train,Class1,0,Placass10135.jpg,data/processed/160x120/Class1/Placass10135.jpg,data/splits/train/Class1/Placass10135.jpg,0
train,Class1,0,Placas11100.jpg,data/processed/160x120/Class1/Placas11100.jpg,data/splits/train/Class1/Placas11100.jpg,0
train,Class1,0,placaas10020.jpg,data/processed/160x120/Class1/placaas10020.jpg,data/splits/train/Class1/placaas10020.jpg,0
train,Class1,0,placas1557.jpg,data/processed/160x120/Class1/placas1557.jpg,data/splits/train/Class1/placas1557.jpg,0
train,Class1,0,Placass11647.jpg,data/processed/160x120/Class1/Placass11647.jpg,data/splits/train/Class1/Placass11647.jpg,0
train,Class1,0,Placas11035.jpg,data/processed/160x120/Class1/Placas11035.jpg,data/splits/train/Class1/Placas11035.jpg,0
train,Class1,0,placaas10089.jpg,data/processed/160x120/Class1/placaas10089.jpg,data/splits/train/Class1/placaas10089.jpg,0
train,Class1,0,Placass10341.jpg,data/processed/160x120/Class1/Placass10341.jpg,data/splits/train/Class1/Placass10341.jpg,0
train,Class1,0,Placass11019.jpg,data/processed/160x120/Class1/Placass11019.jpg,data/splits/train/Class1/Placass11019.jpg,0
train,Class1,0,placaas10254.jpg,data/processed/160x120/Class1/placaas10254.jpg,data/splits/train/Class1/placaas10254.jpg,0
train,Class1,0,plaacaas1018.jpg,data/processed/160x120/Class1/plaacaas1018.jpg,data/splits/train/Class1/plaacaas1018.jpg,0
train,Class1,0,Placasm10093.jpg,data/processed/160x120/Class1/Placasm10093.jpg,data/splits/train/Class1/Placasm10093.jpg,0
train,Class1,0,Placass10162.jpg,data/processed/160x120/Class1/Placass10162.jpg,data/splits/train/Class1/Placass10162.jpg,0
train,Class1,0,Placass10408.jpg,data/processed/160x120/Class1/Placass10408.jpg,data/splits/train/Class1/Placass10408.jpg,0
train,Class1,0,placaas10528.jpg,data/processed/160x120/Class1/placaas10528.jpg,data/splits/train/Class1/placaas10528.jpg,0
train,Class1,0,Placasm10083.jpg,data/processed/160x120/Class1/Placasm10083.jpg,data/splits/train/Class1/Placasm10083.jpg,0
train,Class1,0,placaas11100.jpg,data/processed/160x120/Class1/placaas11100.jpg,data/splits/train/Class1/placaas11100.jpg,0
train,Class1,0,placaas10118.jpg,data/processed/160x120/Class1/placaas10118.jpg,data/splits/train/Class1/placaas10118.jpg,0
train,Class1,0,Placass10382.jpg,data/processed/160x120/Class1/Placass10382.jpg,data/splits/train/Class1/Placass10382.jpg,0
train,Class1,0,Placasm10928.jpg,data/processed/160x120/Class1/Placasm10928.jpg,data/splits/train/Class1/Placasm10928.jpg,0
train,Class1,0,placaas10446.jpg,data/processed/160x120/Class1/placaas10446.jpg,data/splits/train/Class1/placaas10446.jpg,0
train,Class1,0,Placas11163.jpg,data/processed/160x120/Class1/Placas11163.jpg,data/splits/train/Class1/Placas11163.jpg,0
train,Class1,0,Placasm11169.jpg,data/processed/160x120/Class1/Placasm11169.jpg,data/splits/train/Class1/Placasm11169.jpg,0
train,Class1,0,placaas10453.jpg,data/processed/160x120/Class1/placaas10453.jpg,data/splits/train/Class1/placaas10453.jpg,0
train,Class1,0,Placass10985.jpg,data/processed/160x120/Class1/Placass10985.jpg,data/splits/train/Class1/Placass10985.jpg,0
train,Class1,0,Placas11046.jpg,data/processed/160x120/Class1/Placas11046.jpg,data/splits/train/Class1/Placas11046.jpg,0
train,Class1,0,placas1314.jpg,data/processed/160x120/Class1/placas1314.jpg,data/splits/train/Class1/placas1314.jpg,0
train,Class1,0,Placass10897.jpg,data/processed/160x120/Class1/Placass10897.jpg,data/splits/train/Class1/Placass10897.jpg,0
train,Class1,0,Placass11620.jpg,data/processed/160x120/Class1/Placass11620.jpg,data/splits/train/Class1/Placass11620.jpg,0
train,Class1,0,placaas11325.jpg,data/processed/160x120/Class1/placaas11325.jpg,data/splits/train/Class1/placaas11325.jpg,0
train,Class1,0,Placas11072.jpg,data/processed/160x120/Class1/Placas11072.jpg,data/splits/train/Class1/Placas11072.jpg,0
train,Class1,0,Placas11186.jpg,data/processed/160x120/Class1/Placas11186.jpg,data/splits/train/Class1/Placas11186.jpg,0
train,Class1,0,placaas11021.jpg,data/processed/160x120/Class1/placaas11021.jpg,data/splits/train/Class1/placaas11021.jpg,0
train,Class1,0,Placass10853.jpg,data/processed/160x120/Class1/Placass10853.jpg,data/splits/train/Class1/Placass10853.jpg,0
train,Class1,0,Placass11367.jpg,data/processed/160x120/Class1/Placass11367.jpg,data/splits/train/Class1/Placass11367.jpg,0
train,Class1,0,placaas11154.jpg,data/processed/160x120/Class1/placaas11154.jpg,data/splits/train/Class1/placaas11154.jpg,0
train,Class1,0,Placass11028.jpg,data/processed/160x120/Class1/Placass11028.jpg,data/splits/train/Class1/Placass11028.jpg,0
train,Class1,0,placaas10648.jpg,data/processed/160x120/Class1/placaas10648.jpg,data/splits/train/Class1/placaas10648.jpg,0
train,Class1,0,placaas10937.jpg,data/processed/160x120/Class1/placaas10937.jpg,data/splits/train/Class1/placaas10937.jpg,0
train,Class1,0,placas1652.jpg,data/processed/160x120/Class1/placas1652.jpg,data/splits/train/Class1/placas1652.jpg,0
train,Class1,0,Placas11338.jpg,data/processed/160x120/Class1/Placas11338.jpg,data/splits/train/Class1/Placas11338.jpg,0
train,Class1,0,placaas11115.jpg,data/processed/160x120/Class1/placaas11115.jpg,data/splits/train/Class1/placaas11115.jpg,0
train,Class1,0,Placas11074.jpg,data/processed/160x120/Class1/Placas11074.jpg,data/splits/train/Class1/Placas11074.jpg,0
train,Class1,0,placaas10014.jpg,data/processed/160x120/Class1/placaas10014.jpg,data/splits/train/Class1/placaas10014.jpg,0
train,Class1,0,Placass10070.jpg,data/processed/160x120/Class1/Placass10070.jpg,data/splits/train/Class1/Placass10070.jpg,0
train,Class1,0,Placasm10764.jpg,data/processed/160x120/Class1/Placasm10764.jpg,data/splits/train/Class1/Placasm10764.jpg,0
train,Class1,0,plaacaas1104.jpg,data/processed/160x120/Class1/plaacaas1104.jpg,data/splits/train/Class1/plaacaas1104.jpg,0
train,Class1,0,Placass11664.jpg,data/processed/160x120/Class1/Placass11664.jpg,data/splits/train/Class1/Placass11664.jpg,0
train,Class1,0,placas1726.jpg,data/processed/160x120/Class1/placas1726.jpg,data/splits/train/Class1/placas1726.jpg,0
train,Class1,0,plaacaas1156.jpg,data/processed/160x120/Class1/plaacaas1156.jpg,data/splits/train/Class1/plaacaas1156.jpg,0
train,Class1,0,placaas10187.jpg,data/processed/160x120/Class1/placaas10187.jpg,data/splits/train/Class1/placaas10187.jpg,0
train,Class1,0,Placass11256.jpg,data/processed/160x120/Class1/Placass11256.jpg,data/splits/train/Class1/Placass11256.jpg,0
train,Class1,0,Placass10141.jpg,data/processed/160x120/Class1/Placass10141.jpg,data/splits/train/Class1/Placass10141.jpg,0
train,Class1,0,Placasm10815.jpg,data/processed/160x120/Class1/Placasm10815.jpg,data/splits/train/Class1/Placasm10815.jpg,0
train,Class1,0,Placass11048.jpg,data/processed/160x120/Class1/Placass11048.jpg,data/splits/train/Class1/Placass11048.jpg,0
train,Class1,0,placaas11073.jpg,data/processed/160x120/Class1/placaas11073.jpg,data/splits/train/Class1/placaas11073.jpg,0
train,Class1,0,placaas10277.jpg,data/processed/160x120/Class1/placaas10277.jpg,data/splits/train/Class1/placaas10277.jpg,0
train,Class1,0,Placass10346.jpg,data/processed/160x120/Class1/Placass10346.jpg,data/splits/train/Class1/Placass10346.jpg,0
train,Class1,0,Placas11262.jpg,data/processed/160x120/Class1/Placas11262.jpg,data/splits/train/Class1/Placas11262.jpg,0
train,Class1,0,Placasm10433.jpg,data/processed/160x120/Class1/Placasm10433.jpg,data/splits/train/Class1/Placasm10433.jpg,0
train,Class1,0,plaacaas1155.jpg,data/processed/160x120/Class1/plaacaas1155.jpg,data/splits/train/Class1/plaacaas1155.jpg,0
train,Class1,0,Placas11114.jpg,data/processed/160x120/Class1/Placas11114.jpg,data/splits/train/Class1/Placas11114.jpg,0
train,Class1,0,Placass10956.jpg,data/processed/160x120/Class1/Placass10956.jpg,data/splits/train/Class1/Placass10956.jpg,0
train,Class1,0,placaas11138.jpg,data/processed/160x120/Class1/placaas11138.jpg,data/splits/train/Class1/placaas11138.jpg,0
train,Class1,0,placaas10039.jpg,data/processed/160x120/Class1/placaas10039.jpg,data/splits/train/Class1/placaas10039.jpg,0
train,Class1,0,Placass11328.jpg,data/processed/160x120/Class1/Placass11328.jpg,data/splits/train/Class1/Placass11328.jpg,0
train,Class1,0,placas1145.jpg,data/processed/160x120/Class1/placas1145.jpg,data/splits/train/Class1/placas1145.jpg,0
train,Class1,0,placaas10818.jpg,data/processed/160x120/Class1/placaas10818.jpg,data/splits/train/Class1/placaas10818.jpg,0
train,Class1,0,placaas11143.jpg,data/processed/160x120/Class1/placaas11143.jpg,data/splits/train/Class1/placaas11143.jpg,0
train,Class1,0,placaas10976.jpg,data/processed/160x120/Class1/placaas10976.jpg,data/splits/train/Class1/placaas10976.jpg,0
train,Class1,0,Placas11038.jpg,data/processed/160x120/Class1/Placas11038.jpg,data/splits/train/Class1/Placas11038.jpg,0
train,Class1,0,Placass11156.jpg,data/processed/160x120/Class1/Placass11156.jpg,data/splits/train/Class1/Placass11156.jpg,0
train,Class1,0,Placass10756.jpg,data/processed/160x120/Class1/Placass10756.jpg,data/splits/train/Class1/Placass10756.jpg,0
train,Class1,0,placas1282.jpg,data/processed/160x120/Class1/placas1282.jpg,data/splits/train/Class1/placas1282.jpg,0
train,Class1,0,Placasm11133.jpg,data/processed/160x120/Class1/Placasm11133.jpg,data/splits/train/Class1/Placasm11133.jpg,0
train,Class1,0,Placass11691.jpg,data/processed/160x120/Class1/Placass11691.jpg,data/splits/train/Class1/Placass11691.jpg,0
train,Class1,0,Placass11225.jpg,data/processed/160x120/Class1/Placass11225.jpg,data/splits/train/Class1/Placass11225.jpg,0
train,Class1,0,Placass10391.jpg,data/processed/160x120/Class1/Placass10391.jpg,data/splits/train/Class1/Placass10391.jpg,0
train,Class1,0,Placass10413.jpg,data/processed/160x120/Class1/Placass10413.jpg,data/splits/train/Class1/Placass10413.jpg,0
train,Class1,0,Placass11587.jpg,data/processed/160x120/Class1/Placass11587.jpg,data/splits/train/Class1/Placass11587.jpg,0
train,Class1,0,placas1128.jpg,data/processed/160x120/Class1/placas1128.jpg,data/splits/train/Class1/placas1128.jpg,0
train,Class1,0,placaas11128.jpg,data/processed/160x120/Class1/placaas11128.jpg,data/splits/train/Class1/placaas11128.jpg,0
train,Class1,0,Placass10972.jpg,data/processed/160x120/Class1/Placass10972.jpg,data/splits/train/Class1/Placass10972.jpg,0
train,Class1,0,Placass10319.jpg,data/processed/160x120/Class1/Placass10319.jpg,data/splits/train/Class1/Placass10319.jpg,0
train,Class1,0,placas1680.jpg,data/processed/160x120/Class1/placas1680.jpg,data/splits/train/Class1/placas1680.jpg,0
train,Class1,0,Placass10984.jpg,data/processed/160x120/Class1/Placass10984.jpg,data/splits/train/Class1/Placass10984.jpg,0
train,Class1,0,Placass10091.jpg,data/processed/160x120/Class1/Placass10091.jpg,data/splits/train/Class1/Placass10091.jpg,0
train,Class1,0,Placass10637.jpg,data/processed/160x120/Class1/Placass10637.jpg,data/splits/train/Class1/Placass10637.jpg,0
train,Class1,0,placas1041.jpg,data/processed/160x120/Class1/placas1041.jpg,data/splits/train/Class1/placas1041.jpg,0
train,Class1,0,Placass11459.jpg,data/processed/160x120/Class1/Placass11459.jpg,data/splits/train/Class1/Placass11459.jpg,0
train,Class1,0,placas1025.jpg,data/processed/160x120/Class1/placas1025.jpg,data/splits/train/Class1/placas1025.jpg,0
train,Class1,0,placaas10046.jpg,data/processed/160x120/Class1/placaas10046.jpg,data/splits/train/Class1/placaas10046.jpg,0
train,Class1,0,Placas11571.jpg,data/processed/160x120/Class1/Placas11571.jpg,data/splits/train/Class1/Placas11571.jpg,0
train,Class1,0,placaas11376.jpg,data/processed/160x120/Class1/placaas11376.jpg,data/splits/train/Class1/placaas11376.jpg,0
