idx,utc_iso,image,true_label,true_class,pred_label,pred_class,sil_label,sil_class,mil_label,mil_class,frame_file,ts_ms,temp_c,cyc_capture,cyc_pre,cyc_inf,cyc_post,cyc_total,us_capture,us_pre,us_inf,us_post,us_total
31,2026-09-13T01:53:25.484428+00:00,Placasm10164.jpg,0,Class1,0,Class1,,,,,,84277,37,900517,1360128,158369917,237,160630799,2251.292,3400.32,395924.813,0.592,401577.0
32,2026-09-13T01:53:27.941976+00:00,Motospl11201.jpg,1,Class2,1,Class2,,,,,,86734,36,546455,1364296,158376239,327,160287317,1366.137,3410.74,395940.625,0.817,400718.281
33,2026-09-13T01:53:30.401368+00:00,Placasm10362.jpg,0,Class1,0,Class1,,,,,,89191,37,531764,1362090,158483307,235,160377396,1329.41,3405.225,396208.313,0.587,400943.469
34,2026-09-13T01:53:32.891379+00:00,placaas10035.jpg,0,Class1,0,Class1,,,,,,91680,38,854665,1359016,158405301,293,160619275,2136.663,3397.54,396013.219,0.733,401548.188
35,2026-09-13T01:53:35.371754+00:00,placas1568.jpg,1,Class2,1,Class2,,,,,,94170,36,988474,1364244,158504889,273,160857880,2471.185,3410.61,396262.25,0.683,402144.719
36,2026-09-13T01:53:37.859240+00:00,placaas10758.jpg,0,Class1,0,Class1,,,,,,96659,37,978392,1368688,158350103,325,160697508,2445.98,3421.72,395875.219,0.812,401743.781
37,2026-09-13T01:53:40.320165+00:00,Placass10712.jpg,0,Class1,0,Class1,,,,,,99116,37,634100,1362000,158423381,213,160419694,1585.25,3405.0,396058.438,0.533,401049.25
38,2026-09-13T01:53:42.807528+00:00,Placa57.png,1,Class2,1,Class2,,,,,,101606,37,964340,1361844,158374573,213,160700970,2410.85,3404.61,395936.438,0.533,401752.469
39,2026-09-13T01:53:45.298811+00:00,Placass10905.jpg,0,Class1,0,Class1,,,,,,104095,36,958634,1363860,158392659,233,160715386,2396.585,3409.65,395981.625,0.582,401788.5
40,2026-09-13T01:53:47.758460+00:00,Motospl10789.jpg,1,Class2,1,Class2,,,,,,106552,36,579150,1359710,158410553,205,160349618,1447.875,3399.275,396026.406,0.512,400874.031
41,2026-09-13T01:53:50.245247+00:00,Placasia1010.png,1,Class2,1,Class2,,,,,,109042,38,941981,1364210,158433405,219,160739815,2354.952,3410.525,396083.531,0.548,401849.5
42,2026-09-13T01:53:52.732569+00:00,placas1296.jpg,0,Class1,0,Class1,,,,,,111531,37,941640,1362482,158384623,199,160688944,2354.1,3406.205,395961.563,0.498,401722.344
43,2026-09-13T01:53:55.197251+00:00,placaas10196.jpg,0,Class1,0,Class1,,,,,,113988,37,533548,1359052,158430205,207,160323012,1333.87,3397.63,396075.5,0.517,400807.531
44,2026-09-13T01:53:57.688854+00:00,Motospl10932.jpg,1,Class2,1,Class2,,,,,,116477,38,822299,1361268,158408015,327,160591909,2055.748,3403.17,396020.063,0.817,401479.75
45,2026-09-13T01:54:00.179810+00:00,Motospl11489.jpg,1,Class2,1,Class2,,,,,,118967,36,816678,1364320,158409255,201,160590454,2041.695,3410.8,396023.125,0.502,401476.125
46,2026-09-13T01:54:02.662662+00:00,placaas10568.jpg,0,Class1,0,Class1,,,,,,121456,36,868072,1362437,158360509,233,160591251,2170.18,3406.092,395901.281,0.582,401478.094
47,2026-09-13T01:54:05.125087+00:00,Motospl11759.jpg,1,Class2,1,Class2,,,,,,123913,37,494127,1360264,158339071,277,160193739,1235.318,3400.66,395847.688,0.692,400484.344
48,2026-09-13T01:54:07.612789+00:00,Placas11141.jpg,1,Class2,0,Class1,,,,,,126403,37,857155,1363188,158436707,1429,160658479,2142.887,3407.97,396091.75,3.572,401646.219
49,2026-09-13T01:54:10.105009+00:00,Placass11579.jpg,0,Class1,0,Class1,,,,,,128892,37,811438,1359268,158409217,293,160580216,2028.595,3398.17,396023.031,0.733,401450.563
50,2026-09-13T01:54:12.589982+00:00,Motospl11294.jpg,1,Class2,1,Class2,,,,,,131382,37,880151,1361162,158357021,281,160598615,2200.377,3402.905,395892.563,0.702,401496.531
51,2026-09-13T01:54:15.076319+00:00,Motospl11879.jpg,1,Class2,1,Class2,,,,,,133871,37,886040,1372862,158421291,291,160680484,2215.1,3432.155,396053.25,0.728,401701.188
52,2026-09-13T01:54:17.558694+00:00,Placasm10167.jpg,0,Class1,0,Class1,,,,,,136361,37,983604,1360608,158387817,215,160732244,2459.01,3401.52,395969.563,0.538,401830.594
53,2026-09-13T01:54:20.018249+00:00,Placa195.png,1,Class2,1,Class2,,,,,,138818,37,638883,1362929,158377855,293,160379960,1597.208,3407.323,395944.656,0.733,400949.906
54,2026-09-13T01:54:22.485315+00:00,Motospl12087.jpg,1,Class2,1,Class2,,,,,,141274,35,514392,1365839,158398369,327,160278927,1285.98,3414.598,395995.906,0.817,400697.344
55,2026-09-13T01:54:24.965628+00:00,Placas11449.jpg,0,Class1,0,Class1,,,,,,143764,37,949958,1361070,158353171,219,160664418,2374.895,3402.675,395882.906,0.548,401661.031
56,2026-09-13T01:54:27.431162+00:00,Placass10603.jpg,0,Class1,0,Class1,,,,,,146221,37,530457,1362678,158414809,289,160308233,1326.142,3406.695,396037.063,0.723,400770.625
57,2026-09-13T01:54:29.918524+00:00,Motospl10477.jpg,1,Class2,1,Class2,,,,,,148710,37,898718,1365116,158431141,235,160695210,2246.795,3412.79,396077.844,0.587,401738.031
58,2026-09-13T01:54:32.408127+00:00,Motospl10045.jpg,1,Class2,1,Class2,,,,,,151200,36,831124,1360788,158374345,213,160566470,2077.81,3401.97,395935.875,0.533,401416.156
59,2026-09-13T01:54:34.893555+00:00,placaas10571.jpg,0,Class1,0,Class1,,,,,,153689,36,941272,1364286,158376349,207,160682114,2353.18,3410.715,395940.875,0.517,401705.281
60,2026-09-13T01:54:37.356321+00:00,placaas11419.jpg,0,Class1,0,Class1,,,,,,156146,37,516710,1360710,158392965,325,160270710,1291.775,3401.775,395982.406,0.812,400676.75
61,2026-09-13T01:54:39.843772+00:00,Placa36.png,1,Class2,1,Class2,,,,,,158636,37,840292,1361580,158426171,203,160628246,2100.73,3403.95,396065.438,0.507,401570.594
62,2026-09-13T01:54:42.328748+00:00,placaas11227.jpg,0,Class1,0,Class1,,,,,,161125,37,940031,1364550,158360343,265,160665189,2350.078,3411.375,395900.844,0.663,401662.938
63,2026-09-13T01:54:44.812620+00:00,Motospl11583.jpg,1,Class2,1,Class2,,,,,,163615,37,984874,1362776,158391789,233,160739672,2462.185,3406.94,395979.469,0.582,401849.219
64,2026-09-13T01:54:47.302868+00:00,Motospl10696.jpg,1,Class2,1,Class2,,,,,,166105,37,969425,1359996,158419091,211,160748723,2423.563,3399.99,396047.688,0.527,401871.781
65,2026-09-13T01:54:49.769084+00:00,Motospl11862.jpg,1,Class2,1,Class2,,,,,,168561,37,512033,1361982,158378655,235,160252905,1280.083,3404.955,395946.656,0.587,400632.281
66,2026-09-13T01:54:52.249320+00:00,placas1345.jpg,0,Class1,0,Class1,,,,,,171051,37,987291,1362546,158439805,393,160790035,2468.228,3406.365,396099.5,0.983,401975.094
67,2026-09-13T01:54:54.708190+00:00,Placass10512.jpg,1,Class2,1,Class2,,,,,,173508,37,599961,1362958,158361649,349,160324917,1499.902,3407.395,395904.125,0.873,400812.25
68,2026-09-13T01:54:57.197418+00:00,placaas10633.jpg,0,Class1,0,Class1,,,,,,175997,37,980275,1364168,158404755,289,160749487,2450.688,3410.42,396011.875,0.723,401873.719
69,2026-09-13T01:54:59.692405+00:00,placas1639.jpg,0,Class1,0,Class1,,,,,,178487,37,899801,1364898,158389853,309,160654861,2249.502,3412.245,395974.625,0.772,401637.156
70,2026-09-13T01:55:02.173896+00:00,Motospl10481.jpg,1,Class2,1,Class2,,,,,,180976,37,987613,1363758,158423309,201,160774881,2469.032,3409.395,396058.281,0.502,401937.219
71,2026-09-13T01:55:04.636648+00:00,Placass11585.jpg,1,Class2,1,Class2,,,,,,183433,36,577598,1364526,158420241,205,160362570,1443.995,3411.315,396050.594,0.512,400906.438
72,2026-09-13T01:55:07.129238+00:00,placas1070.jpg,1,Class2,1,Class2,,,,,,185923,37,877406,1362032,158417159,299,160656896,2193.515,3405.08,396042.875,0.748,401642.219
73,2026-09-13T01:55:09.586825+00:00,placaas10834.jpg,0,Class1,0,Class1,,,,,,188379,36,513491,1365190,158398309,293,160277283,1283.728,3412.975,395995.781,0.733,400693.188
74,2026-09-13T01:55:12.074533+00:00,Placas11513.jpg,0,Class1,0,Class1,,,,,,190869,36,860339,1362188,158384647,279,160607453,2150.847,3405.47,395961.594,0.697,401518.625
75,2026-09-13T01:55:14.567780+00:00,Motospl11943.jpg,1,Class2,1,Class2,,,,,,193358,37,847314,1365420,158388455,211,160601400,2118.285,3413.55,395971.125,0.527,401503.531
76,2026-09-13T01:55:17.042914+00:00,Placasm10841.jpg,0,Class1,0,Class1,,,,,,195848,37,767409,1361834,158441025,201,160570469,1918.522,3404.585,396102.563,0.502,401426.125
77,2026-09-13T01:55:19.534260+00:00,Motospl10362.jpg,1,Class2,1,Class2,,,,,,198338,36,986576,1364582,158420827,289,160772274,2466.44,3411.455,396052.063,0.723,401930.688
78,2026-09-13T01:55:21.991857+00:00,placaas11116.jpg,0,Class1,0,Class1,,,,,,200794,36,665060,1360966,158360107,219,160386352,1662.65,3402.415,395900.281,0.548,400965.906
79,2026-09-13T01:55:24.482695+00:00,placaas10908.jpg,0,Class1,0,Class1,,,,,,203284,37,963878,1363492,158382577,213,160710160,2409.695,3408.73,395956.438,0.533,401775.406
80,2026-09-13T01:55:26.940243+00:00,Placasia1046.png,1,Class2,1,Class2,,,,,,205741,37,601011,1363570,158407173,311,160372065,1502.527,3408.925,396017.906,0.777,400930.156
81,2026-09-13T01:55:29.427386+00:00,placas1158.jpg,0,Class1,0,Class1,,,,,,208230,37,990405,1363114,158386371,1459,160741349,2476.012,3407.785,395965.906,3.648,401853.375
82,2026-09-13T01:55:31.895073+00:00,Placasm10386.jpg,1,Class2,1,Class2,,,,,,210687,38,490518,1363628,158360821,297,160215264,1226.295,3409.07,395902.031,0.743,400538.156
83,2026-09-13T01:55:34.374838+00:00,Motospl10372.jpg,1,Class2,1,Class2,,,,,,213177,38,934947,1364528,158406891,311,160706677,2337.367,3411.32,396017.25,0.777,401766.688
84,2026-09-13T01:55:36.838142+00:00,plaacaas1078.jpg,1,Class2,0,Class1,,,,,,215633,37,525591,1362156,158379901,337,160267985,1313.977,3405.39,395949.75,0.842,400669.938
85,2026-09-13T01:55:39.321462+00:00,Motospl10711.jpg,1,Class2,1,Class2,,,,,,218123,37,948939,1363542,158424839,299,160737619,2372.347,3408.855,396062.094,0.748,401844.063
86,2026-09-13T01:55:41.785107+00:00,placaas10065.jpg,0,Class1,0,Class1,,,,,,220580,37,535789,1365657,158375565,333,160277344,1339.473,3414.143,395938.906,0.832,400693.344
87,2026-09-13T01:55:44.275384+00:00,placas1213.jpg,0,Class1,0,Class1,,,,,,223069,37,842988,1361424,158406667,203,160611282,2107.47,3403.56,396016.656,0.507,401528.188
88,2026-09-13T01:55:46.753640+00:00,Motospl12433.jpg,1,Class2,1,Class2,,,,,,225559,37,975520,1363350,158424421,293,160763584,2438.8,3408.375,396061.031,0.733,401908.938
89,2026-09-13T01:55:49.244448+00:00,Motospl11687.jpg,1,Class2,1,Class2,,,,,,228048,37,971448,1364563,158343235,201,160679447,2428.62,3411.407,395858.063,0.502,401698.594
90,2026-09-13T01:55:51.735348+00:00,Motospl12191.jpg,1,Class2,1,Class2,,,,,,230538,37,957127,1360959,158350573,293,160668952,2392.817,3402.397,395876.438,0.733,401672.375
91,2026-09-13T01:55:54.230866+00:00,placaas11397.jpg,0,Class1,0,Class1,,,,,,233027,36,881441,1362012,158395071,215,160638739,2203.603,3405.03,395987.688,0.538,401596.844
92,2026-09-13T01:55:56.714576+00:00,placaas11278.jpg,0,Class1,0,Class1,,,,,,235517,36,964118,1359940,158361043,211,160685312,2410.295,3399.85,395902.625,0.527,401713.281
93,2026-09-13T01:55:59.173376+00:00,Placasm10816.jpg,1,Class2,1,Class2,,,,,,237974,37,606854,1363708,158422651,293,160393506,1517.135,3409.27,396056.625,0.733,400983.781
94,2026-09-13T01:56:01.660735+00:00,Motospl10470.jpg,1,Class2,1,Class2,,,,,,240463,38,926467,1364440,158376269,205,160667381,2316.167,3411.1,395940.656,0.512,401668.438
95,2026-09-13T01:56:04.120515+00:00,Motospl10786.jpg,1,Class2,0,Class1,,,,,,242920,37,600956,1362008,158421681,327,160384972,1502.39,3405.02,396054.188,0.817,400962.469
96,2026-09-13T01:56:06.612592+00:00,Placass10389.jpg,0,Class1,0,Class1,,,,,,245409,37,897836,1366240,158358277,213,160622566,2244.59,3415.6,395895.688,0.533,401556.406
97,2026-09-13T01:56:09.094330+00:00,placaas10212.jpg,0,Class1,0,Class1,,,,,,247899,36,996910,1359152,158355689,217,160711968,2492.275,3397.88,395889.25,0.543,401779.938
98,2026-09-13T01:56:11.555559+00:00,Motospl11252.jpg,1,Class2,1,Class2,,,,,,250356,37,615481,1362008,158404295,393,160382177,1538.703,3405.02,396010.719,0.983,400955.469
99,2026-09-13T01:56:14.018779+00:00,Placasm11089.jpg,1,Class2,0,Class1,,,,,,252813,37,511978,1360526,158391449,213,160264166,1279.945,3401.315,395978.625,0.533,400660.375
100,2026-09-13T01:56:16.507457+00:00,Placass10491.jpg,0,Class1,0,Class1,,,,,,255302,36,805092,1363090,158398905,297,160567384,2012.73,3407.725,395997.281,0.743,401418.469
101,2026-09-13T01:56:18.988947+00:00,Motospl11961.jpg,1,Class2,1,Class2,,,,,,257792,37,931355,1361090,158399127,309,160691881,2328.387,3402.725,395997.781,0.772,401729.719
102,2026-09-13T01:56:21.452166+00:00,placaas10748.jpg,0,Class1,0,Class1,,,,,,260248,36,518288,1362110,158362159,281,160242838,1295.72,3405.275,395905.375,0.702,400607.063
103,2026-09-13T01:56:23.940403+00:00,placaas10002.jpg,0,Class1,0,Class1,,,,,,262738,38,858127,1361998,158351811,207,160572143,2145.318,3404.995,395879.5,0.517,401430.375
104,2026-09-13T01:56:26.425536+00:00,Motospl10485.jpg,1,Class2,1,Class2,,,,,,265228,37,927890,1363406,158385761,293,160677350,2319.725,3408.515,395964.406,0.733,401693.375
105,2026-09-13T01:56:28.916548+00:00,placaas11150.jpg,0,Class1,0,Class1,,,,,,267717,37,910826,1364332,158329053,325,160604536,2277.065,3410.83,395822.625,0.812,401511.375
106,2026-09-13T01:56:31.410464+00:00,Placass10754.jpg,0,Class1,0,Class1,,,,,,270207,37,848163,1360774,158379455,299,160588691,2120.407,3401.935,395948.625,0.748,401471.719
107,2026-09-13T01:56:33.897796+00:00,Motospl10397.jpg,1,Class2,1,Class2,,,,,,272696,37,892100,1361608,158371957,327,160625992,2230.25,3404.02,395929.875,0.817,401564.969
108,2026-09-13T01:56:36.380135+00:00,Placass10508.jpg,1,Class2,1,Class2,,,,,,275186,37,992640,1362600,158375161,233,160730634,2481.6,3406.5,395937.938,0.582,401826.625
109,2026-09-13T01:56:38.844600+00:00,placaas10308.jpg,1,Class2,0,Class1,,,,,,277643,37,553458,1365956,158393593,281,160313288,1383.645,3414.89,395984.0,0.702,400783.188
110,2026-09-13T01:56:41.331556+00:00,Placa149.png,1,Class2,1,Class2,,,,,,280132,37,918829,1361096,158444377,201,160724503,2297.073,3402.74,396110.938,0.502,401811.219
111,2026-09-13T01:56:43.822619+00:00,placaas10228.jpg,1,Class2,0,Class1,,,,,,282622,37,890771,1363548,158418565,309,160673193,2226.927,3408.87,396046.406,0.772,401683.0
112,2026-09-13T01:56:46.311831+00:00,Placas11095.jpg,1,Class2,0,Class1,,,,,,285112,37,901672,1363078,158511275,199,160776224,2254.18,3407.695,396278.219,0.498,401940.563
113,2026-09-13T01:56:48.773854+00:00,plaacaas1199.jpg,0,Class1,0,Class1,,,,,,287568,37,498187,1359396,158343089,199,160200871,1245.468,3398.49,395857.75,0.498,400502.188
114,2026-09-13T01:56:51.245447+00:00,Placass10400.jpg,0,Class1,0,Class1,,,,,,290058,36,755253,1364318,158372967,299,160492837,1888.132,3410.795,395932.406,0.748,401232.063
115,2026-09-13T01:56:53.703765+00:00,Motospl10121.jpg,1,Class2,1,Class2,,,,,,292514,36,707204,1363590,158420571,327,160491692,1768.01,3408.975,396051.438,0.817,401229.25
116,2026-09-13T01:56:56.171603+00:00,Motospl10924.jpg,1,Class2,1,Class2,,,,,,294971,37,562761,1362174,158426011,233,160351179,1406.902,3405.435,396065.031,0.582,400877.938
117,2026-09-13T01:56:58.661775+00:00,Motospl11521.jpg,1,Class2,1,Class2,,,,,,297461,37,879283,1363340,158364617,293,160607533,2198.208,3408.35,395911.563,0.733,401518.844
118,2026-09-13T01:57:01.144651+00:00,Motospl11484.jpg,1,Class2,1,Class2,,,,,,299950,37,963594,1363840,158399369,267,160727070,2408.985,3409.6,395998.469,0.668,401817.688
119,2026-09-13T01:57:03.636541+00:00,Placass11209.jpg,1,Class2,1,Class2,,,,,,302440,36,924704,1361076,158377963,201,160663944,2311.76,3402.69,395944.938,0.502,401659.844
120,2026-09-13T01:57:06.095532+00:00,placaas11389.jpg,0,Class1,0,Class1,,,,,,304897,38,606906,1367846,158426441,235,160401428,1517.265,3419.615,396066.125,0.587,401003.563
121,2026-09-13T01:57:08.580883+00:00,plaacaas1190.jpg,0,Class1,0,Class1,,,,,,307386,37,973809,1359218,158369203,291,160702521,2434.522,3398.045,395923.0,0.728,401756.313
122,2026-09-13T01:57:11.047641+00:00,Placass10728.jpg,0,Class1,0,Class1,,,,,,309843,36,494482,1362778,158456357,325,160313942,1236.205,3406.945,396140.906,0.812,400784.844
123,2026-09-13T01:57:13.535676+00:00,placas1130.jpg,0,Class1,0,Class1,,,,,,312332,37,831481,1364796,158275789,233,160472299,2078.702,3411.99,395689.469,0.582,401180.781
124,2026-09-13T01:57:16.009412+00:00,Placass10855.jpg,0,Class1,0,Class1,,,,,,314822,37,755759,1360950,158461027,211,160577947,1889.397,3402.375,396152.563,0.527,401444.875
125,2026-09-13T01:57:18.473965+00:00,Motospl12241.jpg,1,Class2,0,Class1,,,,,,317279,37,662546,1363785,158415381,235,160441947,1656.365,3409.463,396038.438,0.587,401104.906
126,2026-09-13T01:57:20.938005+00:00,Motospl10669.jpg,1,Class2,0,Class1,,,,,,319736,36,525322,1364628,158539133,327,160429410,1313.305,3411.57,396347.844,0.817,401073.531
127,2026-09-13T01:57:23.424080+00:00,Placasm10294.jpg,0,Class1,0,Class1,,,,,,322225,36,883147,1361276,158344415,327,160589165,2207.867,3403.19,395861.063,0.817,401472.906
128,2026-09-13T01:57:25.908342+00:00,Placass11326.jpg,0,Class1,0,Class1,,,,,,324714,37,964183,1363410,158322189,265,160650047,2410.458,3408.525,395805.469,0.663,401625.125
129,2026-09-13T01:57:28.368957+00:00,plaacaas1013.jpg,0,Class1,0,Class1,,,,,,327171,36,583387,1367614,158370599,281,160321881,1458.468,3419.035,395926.5,0.702,400804.719
130,2026-09-13T01:57:30.856098+00:00,Placass10777.jpg,0,Class1,0,Class1,,,,,,329661,37,927038,1362680,158366835,307,160656860,2317.595,3406.7,395917.094,0.767,401642.156
131,2026-09-13T01:57:33.312908+00:00,placaas10195.jpg,0,Class1,1,Class2,,,,,,332118,37,590823,1365382,158396389,201,160352795,1477.058,3413.455,395990.938,0.502,400882.0
132,2026-09-13T01:57:35.777236+00:00,Placas11555.jpg,0,Class1,0,Class1,,,,,,334575,37,491938,1363678,158432751,235,160288602,1229.845,3409.195,396081.875,0.587,400721.531
133,2026-09-13T01:57:38.266729+00:00,Placass11707.jpg,0,Class1,0,Class1,,,,,,337064,36,831988,1362712,158362695,197,160557592,2079.97,3406.78,395906.719,0.493,401394.0
134,2026-09-13T01:57:40.751511+00:00,Motospl10389.jpg,1,Class2,1,Class2,,,,,,339554,36,872957,1363140,158393825,217,160630139,2182.393,3407.85,395984.563,0.543,401575.375
135,2026-09-13T01:57:43.235755+00:00,Motospl10153.jpg,1,Class2,1,Class2,,,,,,342043,38,959771,1362568,158369007,201,160691547,2399.427,3406.42,395922.5,0.502,401728.875
136,2026-09-13T01:57:45.693238+00:00,Motospl10774.jpg,1,Class2,1,Class2,,,,,,344500,37,641153,1363069,158392593,199,160397014,1602.882,3407.672,395981.469,0.498,400992.531
137,2026-09-13T01:57:48.182729+00:00,Placasm10570.jpg,0,Class1,0,Class1,,,,,,346990,36,946348,1363804,158433315,291,160743758,2365.87,3409.51,396083.281,0.728,401859.406
138,2026-09-13T01:57:50.672952+00:00,Motospl11857.jpg,1,Class2,1,Class2,,,,,,349479,37,962624,1362110,158368195,327,160693256,2406.56,3405.275,395920.5,0.817,401733.125
139,2026-09-13T01:57:53.138759+00:00,Motospl12101.jpg,1,Class2,1,Class2,,,,,,351936,37,488339,1360910,158374529,233,160224011,1220.848,3402.275,395936.313,0.582,400560.063
140,2026-09-13T01:57:55.629016+00:00,Placas11241.jpg,0,Class1,0,Class1,,,,,,354425,37,779654,1363038,158363209,297,160506198,1949.135,3407.595,395908.031,0.743,401265.5
141,2026-09-13T01:57:58.112651+00:00,Placasm10439.jpg,0,Class1,0,Class1,,,,,,356915,36,862939,1360257,158451145,201,160674542,2157.347,3400.642,396127.906,0.502,401686.344
142,2026-09-13T01:58:00.595955+00:00,Motospl12357.jpg,1,Class2,0,Class1,,,,,,359405,38,967659,1363058,158444435,201,160775353,2419.147,3407.645,396111.063,0.502,401938.406
143,2026-09-13T01:58:03.059853+00:00,Placass10579.jpg,0,Class1,0,Class1,,,,,,361861,36,541692,1362928,158435047,203,160339870,1354.23,3407.32,396087.594,0.507,400849.688
144,2026-09-13T01:58:05.546867+00:00,placaas10060.jpg,0,Class1,0,Class1,,,,,,364351,37,894495,1361868,158392621,209,160649193,2236.238,3404.67,395981.563,0.522,401622.969
