idx,utc_iso,image,true_label,true_class,pred_label,pred_class,sil_label,sil_class,mil_label,mil_class,frame_file,ts_ms,temp_c,cyc_capture,cyc_pre,cyc_inf,cyc_post,cyc_total,us_capture,us_pre,us_inf,us_post,us_total
31,2026-09-13T02:21:16.881926+00:00,Motospl11294.jpg,1,Class2,1,Class2,,,,,,85971,37,517305,1362284,158398833,203,160278625,1293.263,3405.71,395997.063,0.507,400696.531
32,2026-09-13T02:21:19.364522+00:00,Motospl11934.jpg,1,Class2,1,Class2,,,,,,88461,38,947583,1359520,158311219,311,160618633,2368.958,3398.8,395778.063,0.777,401546.594
33,2026-09-13T02:21:21.852727+00:00,Motospl10246.jpg,1,Class2,1,Class2,,,,,,90950,36,970818,1363398,158352267,325,160686808,2427.045,3408.495,395880.688,0.812,401717.063
34,2026-09-13T02:21:24.342285+00:00,Motospl11857.jpg,1,Class2,1,Class2,,,,,,93440,37,989925,1364294,158326979,201,160681399,2474.813,3410.735,395817.438,0.502,401703.469
35,2026-09-13T02:21:26.834370+00:00,Motospl12125.jpg,1,Class2,1,Class2,,,,,,95930,37,926140,1359540,158433149,233,160719062,2315.35,3398.85,396082.906,0.582,401797.625
36,2026-09-13T02:21:29.322637+00:00,Motospl11484.jpg,1,Class2,1,Class2,,,,,,98419,37,956859,1362922,158394847,327,160714955,2392.147,3407.305,395987.125,0.817,401787.406
37,2026-09-13T02:21:31.783379+00:00,placas1070.jpg,1,Class2,1,Class2,,,,,,100876,35,540541,1362620,158376097,377,160279635,1351.353,3406.55,395940.25,0.942,400699.094
38,2026-09-13T02:21:34.274717+00:00,Motospl10184.jpg,1,Class2,1,Class2,,,,,,103366,37,850668,1364766,158453465,235,160669134,2126.67,3411.915,396133.688,0.587,401672.844
39,2026-09-13T02:21:36.761575+00:00,Placass10389.jpg,0,Class1,0,Class1,,,,,,105855,36,906291,1360748,158440253,213,160707505,2265.728,3401.87,396100.625,0.533,401768.781
40,2026-09-13T02:21:39.246794+00:00,placas1214.jpg,0,Class1,0,Class1,,,,,,108345,37,976003,1362248,158503949,279,160842479,2440.008,3405.62,396259.875,0.697,402106.219
41,2026-09-13T02:21:41.704786+00:00,Placasm10164.jpg,0,Class1,0,Class1,,,,,,110801,36,614368,1364340,158406765,627,160386100,1535.92,3410.85,396016.906,1.567,400965.219
42,2026-09-13T02:21:44.194118+00:00,placaas10228.jpg,1,Class2,0,Class1,,,,,,113291,37,946558,1361276,158371485,213,160679532,2366.395,3403.19,395928.719,0.533,401698.844
43,2026-09-13T02:21:46.656513+00:00,Placass10603.jpg,0,Class1,0,Class1,,,,,,115748,37,549958,1362815,158380345,201,160293319,1374.895,3407.037,395950.906,0.502,400733.281
44,2026-09-13T02:21:49.145383+00:00,Motospl11135.jpg,1,Class2,0,Class1,,,,,,118237,36,869625,1363642,158421625,203,160655095,2174.063,3409.105,396054.063,0.507,401637.688
45,2026-09-13T02:21:51.631818+00:00,Placass11184.jpg,0,Class1,0,Class1,,,,,,120727,37,928990,1359050,158389089,213,160677342,2322.475,3397.625,395972.719,0.533,401693.375
46,2026-09-13T02:21:54.090018+00:00,placaas10758.jpg,0,Class1,0,Class1,,,,,,123184,37,565109,1363366,158417267,201,160345943,1412.772,3408.415,396043.156,0.502,400864.844
47,2026-09-13T02:21:56.579034+00:00,placaas11278.jpg,0,Class1,0,Class1,,,,,,125673,37,911408,1361239,158374391,329,160647367,2278.52,3403.097,395935.969,0.822,401618.406
48,2026-09-13T02:21:59.071825+00:00,Motospl12077.jpg,1,Class2,1,Class2,,,,,,128163,37,827844,1362616,158410581,217,160601258,2069.61,3406.54,396026.438,0.543,401503.156
49,2026-09-13T02:22:01.553736+00:00,Placasm11089.jpg,1,Class2,0,Class1,,,,,,130652,37,947780,1362110,158379333,327,160689550,2369.45,3405.275,395948.344,0.817,401723.906
50,2026-09-13T02:22:04.044611+00:00,Motospl10556.jpg,1,Class2,1,Class2,,,,,,133142,37,956692,1363459,158448907,327,160769385,2391.73,3408.648,396122.281,0.817,401923.5
51,2026-09-13T02:22:06.509102+00:00,Motospl11687.jpg,1,Class2,1,Class2,,,,,,135599,37,501575,1362391,158415383,325,160279674,1253.938,3405.977,396038.438,0.812,400699.188
52,2026-09-13T02:22:09.000580+00:00,Motospl10121.jpg,1,Class2,1,Class2,,,,,,138088,37,781723,1362623,158424743,235,160569324,1954.307,3406.557,396061.844,0.587,401423.344
53,2026-09-13T02:22:11.487419+00:00,Placa195.png,1,Class2,1,Class2,,,,,,140578,36,780128,1363128,158382189,213,160525658,1950.32,3407.82,395955.469,0.533,401314.156
54,2026-09-13T02:22:13.973368+00:00,Motospl10437.jpg,1,Class2,1,Class2,,,,,,143067,36,895219,1361898,158366259,327,160623703,2238.048,3404.745,395915.625,0.817,401559.219
55,2026-09-13T02:22:16.466058+00:00,Motospl12357.jpg,1,Class2,0,Class1,,,,,,145557,37,867217,1360464,158414279,327,160642287,2168.042,3401.16,396035.656,0.817,401605.75
56,2026-09-13T02:22:18.953890+00:00,placaas11116.jpg,0,Class1,0,Class1,,,,,,148046,37,873609,1361102,158351913,213,160586837,2184.022,3402.755,395879.813,0.533,401467.063
57,2026-09-13T02:22:21.413526+00:00,Motospl11451.jpg,1,Class2,0,Class1,,,,,,150503,38,495718,1362964,158363809,201,160222692,1239.295,3407.41,395909.531,0.502,400556.688
58,2026-09-13T02:22:23.903203+00:00,Placass11326.jpg,0,Class1,0,Class1,,,,,,152993,37,815951,1363728,158362235,327,160542241,2039.877,3409.32,395905.594,0.817,401355.594
59,2026-09-13T02:22:26.395017+00:00,Placasm10748.jpg,0,Class1,0,Class1,,,,,,155482,37,897933,1363381,158360339,299,160621952,2244.833,3408.453,395900.844,0.748,401554.875
60,2026-09-13T02:22:28.874060+00:00,Placass10754.jpg,0,Class1,0,Class1,,,,,,157972,36,931272,1363907,158404125,293,160699597,2328.18,3409.768,396010.344,0.733,401749.031
61,2026-09-13T02:22:31.367587+00:00,Placa183.png,1,Class2,1,Class2,,,,,,160461,37,891851,1359678,158362727,325,160614581,2229.627,3399.195,395906.813,0.812,401536.438
62,2026-09-13T02:22:33.852921+00:00,Placass10777.jpg,0,Class1,0,Class1,,,,,,162951,37,922660,1361844,158438399,213,160723116,2306.65,3404.61,396096.031,0.533,401807.781
63,2026-09-13T02:22:36.341021+00:00,Motospl11943.jpg,1,Class2,1,Class2,,,,,,165441,36,937530,1363790,158453671,275,160755266,2343.825,3409.475,396134.156,0.687,401888.156
64,2026-09-13T02:22:38.801128+00:00,Placass10397.jpg,0,Class1,0,Class1,,,,,,167897,37,589749,1360884,158414467,327,160365427,1474.373,3402.21,396036.156,0.817,400913.563
65,2026-09-13T02:22:41.288651+00:00,Placass10491.jpg,0,Class1,0,Class1,,,,,,170387,36,964279,1364220,158506479,281,160835259,2410.698,3410.55,396266.188,0.702,402088.156
66,2026-09-13T02:22:43.773980+00:00,Placass11191.jpg,0,Class1,0,Class1,,,,,,172876,36,987751,1365638,158404547,211,160758147,2469.377,3414.095,396011.375,0.527,401895.344
67,2026-09-13T02:22:46.235108+00:00,Motospl10786.jpg,1,Class2,0,Class1,,,,,,175333,37,629952,1362144,158436491,275,160428862,1574.88,3405.36,396091.25,0.687,401072.156
68,2026-09-13T02:22:48.718896+00:00,placaas10196.jpg,0,Class1,0,Class1,,,,,,177822,37,993379,1364296,158323865,309,160681849,2483.448,3410.74,395809.688,0.772,401704.656
69,2026-09-13T02:22:51.211409+00:00,Motospl10470.jpg,1,Class2,1,Class2,,,,,,180312,37,970985,1360386,158332241,293,160663905,2427.462,3400.965,395830.594,0.733,401659.75
70,2026-09-13T02:22:53.699373+00:00,plaacaas1038.jpg,0,Class1,0,Class1,,,,,,182802,37,989659,1367280,158424617,307,160781863,2474.147,3418.2,396061.531,0.767,401954.625
71,2026-09-13T02:22:56.162919+00:00,placaas10258.jpg,0,Class1,0,Class1,,,,,,185259,37,563639,1364718,158438421,213,160366991,1409.098,3411.795,396096.063,0.533,400917.5
72,2026-09-13T02:22:58.648373+00:00,Motospl12191.jpg,1,Class2,1,Class2,,,,,,187748,37,937927,1361356,158408097,297,160707677,2344.817,3403.39,396020.219,0.743,401769.188
73,2026-09-13T02:23:01.113207+00:00,Motospl12087.jpg,1,Class2,1,Class2,,,,,,190205,36,503036,1364096,158356711,263,160224106,1257.59,3410.24,395891.75,0.658,400560.281
74,2026-09-13T02:23:03.598682+00:00,Placas11513.jpg,0,Class1,0,Class1,,,,,,192694,36,869582,1365470,158370965,213,160606230,2173.955,3413.675,395927.406,0.533,401515.563
75,2026-09-13T02:23:06.058442+00:00,placaas10212.jpg,0,Class1,0,Class1,,,,,,195151,36,527925,1358806,158361579,199,160248509,1319.813,3397.015,395903.969,0.498,400621.281
76,2026-09-13T02:23:08.517885+00:00,Motospl11862.jpg,1,Class2,1,Class2,,,,,,197608,37,491561,1365231,158396689,201,160253682,1228.902,3413.078,395991.719,0.502,400634.219
77,2026-09-13T02:23:11.008504+00:00,placaas11150.jpg,0,Class1,0,Class1,,,,,,200097,37,784058,1367634,158383383,263,160535338,1960.145,3419.085,395958.438,0.658,401338.344
78,2026-09-13T02:23:13.492989+00:00,Placa0.png,1,Class2,1,Class2,,,,,,202587,37,850717,1361156,158436625,213,160648711,2126.792,3402.89,396091.563,0.533,401621.75
79,2026-09-13T02:23:15.950465+00:00,Placasm10386.jpg,1,Class2,1,Class2,,,,,,205044,39,505553,1361738,158380733,199,160248223,1263.882,3404.345,395951.875,0.498,400620.531
80,2026-09-13T02:23:18.434786+00:00,Placas11401.jpg,0,Class1,0,Class1,,,,,,207533,37,908742,1360569,158418865,211,160688387,2271.855,3401.423,396047.156,0.527,401720.969
81,2026-09-13T02:23:20.924527+00:00,placaas10926.jpg,0,Class1,0,Class1,,,,,,210023,36,903634,1360790,158363101,309,160627834,2259.085,3401.975,395907.781,0.772,401569.594
82,2026-09-13T02:23:23.384990+00:00,placaas10612.jpg,0,Class1,0,Class1,,,,,,212480,37,575500,1362660,158402075,199,160340434,1438.75,3406.65,396005.219,0.498,400851.063
83,2026-09-13T02:23:25.870096+00:00,Placas11141.jpg,1,Class2,0,Class1,,,,,,214969,37,894737,1363960,158453761,209,160712667,2236.843,3409.9,396134.406,0.522,401781.688
84,2026-09-13T02:23:28.362395+00:00,placaas10060.jpg,0,Class1,0,Class1,,,,,,217459,37,863957,1364136,158432677,333,160661103,2159.893,3410.34,396081.688,0.832,401652.75
85,2026-09-13T02:23:30.847008+00:00,Placass10508.jpg,1,Class2,1,Class2,,,,,,219948,37,954588,1366112,158425405,273,160746378,2386.47,3415.28,396063.5,0.683,401865.969
86,2026-09-13T02:23:33.335419+00:00,Motospl11759.jpg,1,Class2,1,Class2,,,,,,222438,36,967473,1361052,158357951,327,160686803,2418.682,3402.63,395894.875,0.817,401717.0
87,2026-09-13T02:23:35.828269+00:00,Motospl10789.jpg,1,Class2,1,Class2,,,,,,224928,37,914808,1360190,158441631,201,160716830,2287.02,3400.475,396104.063,0.502,401792.094
88,2026-09-13T02:23:38.316190+00:00,Motospl10153.jpg,1,Class2,1,Class2,,,,,,227417,37,938365,1363458,158401313,207,160703343,2345.913,3408.645,396003.281,0.517,401758.375
89,2026-09-13T02:23:40.779904+00:00,Placas11379.jpg,0,Class1,0,Class1,,,,,,229874,37,491556,1363758,158355275,327,160210916,1228.89,3409.395,395888.188,0.817,400527.25
90,2026-09-13T02:23:43.262066+00:00,placaas10618.jpg,0,Class1,0,Class1,,,,,,232363,36,944656,1361616,158418717,327,160725316,2361.64,3404.04,396046.813,0.817,401813.281
91,2026-09-13T02:23:45.755540+00:00,Motospl10674.jpg,1,Class2,1,Class2,,,,,,234853,37,882603,1362164,158382807,309,160627883,2206.508,3405.41,395957.031,0.772,401569.719
92,2026-09-13T02:23:48.216260+00:00,Motospl11252.jpg,1,Class2,1,Class2,,,,,,237310,36,508981,1361632,158405981,233,160276827,1272.453,3404.08,396014.938,0.582,400692.094
93,2026-09-13T02:23:50.695589+00:00,Placasm10294.jpg,0,Class1,0,Class1,,,,,,239799,38,932637,1364092,158415867,205,160712801,2331.593,3410.23,396039.688,0.512,401782.0
94,2026-09-13T02:23:53.152580+00:00,placas1296.jpg,0,Class1,0,Class1,,,,,,242256,37,602649,1360415,158435253,201,160398518,1506.623,3401.038,396088.125,0.502,400996.281
95,2026-09-13T02:23:55.607796+00:00,Motospl11647.jpg,1,Class2,1,Class2,,,,,,244713,37,628129,1362946,158361891,327,160353293,1570.323,3407.365,395904.719,0.817,400883.219
96,2026-09-13T02:23:58.070955+00:00,Motospl12241.jpg,1,Class2,0,Class1,,,,,,247170,37,587970,1363990,158382089,213,160334262,1469.925,3409.975,395955.25,0.533,400835.625
97,2026-09-13T02:24:00.527435+00:00,Placas11334.jpg,0,Class1,0,Class1,,,,,,249626,36,557508,1361414,158468111,207,160387240,1393.77,3403.535,396170.313,0.517,400968.094
98,2026-09-13T02:24:03.017763+00:00,Placasm10439.jpg,0,Class1,0,Class1,,,,,,252116,36,853805,1358978,158405373,327,160618483,2134.512,3397.445,396013.438,0.817,401546.188
99,2026-09-13T02:24:05.512487+00:00,Placas11289.jpg,1,Class2,0,Class1,,,,,,254605,36,846106,1363534,158408555,291,160618486,2115.265,3408.835,396021.406,0.728,401546.188
100,2026-09-13T02:24:08.001477+00:00,plaacaas1078.jpg,1,Class2,0,Class1,,,,,,257095,36,807776,1362278,158431389,201,160601644,2019.44,3405.695,396078.5,0.502,401504.125
101,2026-09-13T02:24:10.481845+00:00,Motospl10934.jpg,1,Class2,1,Class2,,,,,,259584,37,939946,1363261,158416561,213,160719981,2349.865,3408.153,396041.406,0.533,401799.969
102,2026-09-13T02:24:12.967693+00:00,placaas11188.jpg,0,Class1,0,Class1,,,,,,262074,36,990975,1360374,158380177,201,160731727,2477.438,3400.935,395950.438,0.502,401829.344
103,2026-09-13T02:24:15.432143+00:00,Placasm10141.jpg,0,Class1,0,Class1,,,,,,264531,37,547704,1363422,158392635,279,160304040,1369.26,3408.555,395981.594,0.697,400760.094
104,2026-09-13T02:24:17.917751+00:00,Motospl10792.jpg,1,Class2,1,Class2,,,,,,267020,36,945842,1365026,158345069,199,160656136,2364.605,3412.565,395862.688,0.498,401640.313
105,2026-09-13T02:24:20.408102+00:00,placaas10536.jpg,0,Class1,0,Class1,,,,,,269510,36,908818,1362926,158376687,201,160648632,2272.045,3407.315,395941.719,0.502,401621.594
106,2026-09-13T02:24:22.865232+00:00,Motospl10362.jpg,1,Class2,1,Class2,,,,,,271967,37,593684,1362416,158433829,213,160390142,1484.21,3406.04,396084.563,0.533,400975.375
107,2026-09-13T02:24:25.352448+00:00,Motospl10424.jpg,1,Class2,0,Class1,,,,,,274456,38,949344,1364534,158465359,309,160779546,2373.36,3411.335,396163.375,0.772,401948.875
108,2026-09-13T02:24:27.845391+00:00,Placass11579.jpg,0,Class1,0,Class1,,,,,,276946,37,884229,1364340,158394733,263,160643565,2210.573,3410.85,395986.844,0.658,401608.938
109,2026-09-13T02:24:30.330847+00:00,placaas10158.jpg,0,Class1,0,Class1,,,,,,279436,36,930500,1364798,158447443,211,160742952,2326.25,3411.995,396118.594,0.527,401857.344
110,2026-09-13T02:24:32.796542+00:00,placaas10509.jpg,0,Class1,0,Class1,,,,,,281892,36,501322,1359938,158368621,281,160230162,1253.305,3399.845,395921.563,0.702,400575.406
111,2026-09-13T02:24:35.282069+00:00,Motospl11201.jpg,1,Class2,1,Class2,,,,,,284381,38,895138,1362124,158323431,203,160580896,2237.845,3405.31,395808.531,0.507,401452.219
112,2026-09-13T02:24:37.765059+00:00,placas1158.jpg,0,Class1,0,Class1,,,,,,286871,37,980257,1363838,158432827,235,160777157,2450.643,3409.595,396082.094,0.587,401942.875
113,2026-09-13T02:24:40.229486+00:00,Placass11382.jpg,0,Class1,0,Class1,,,,,,289328,38,523528,1362398,158368201,325,160254452,1308.82,3405.995,395920.531,0.812,400636.094
114,2026-09-13T02:24:42.687517+00:00,Motospl11826.jpg,1,Class2,1,Class2,,,,,,291785,36,508279,1363834,158467627,281,160340021,1270.698,3409.585,396169.094,0.702,400850.063
115,2026-09-13T02:24:45.177257+00:00,Motospl10397.jpg,1,Class2,1,Class2,,,,,,294274,36,821431,1364244,158416039,213,160601927,2053.577,3410.61,396040.063,0.533,401504.781
116,2026-09-13T02:24:47.665377+00:00,placaas10633.jpg,0,Class1,0,Class1,,,,,,296764,37,852932,1363054,158363443,213,160579642,2132.33,3407.635,395908.625,0.533,401449.125
117,2026-09-13T02:24:50.152719+00:00,Placas11449.jpg,0,Class1,0,Class1,,,,,,299253,37,869642,1364393,158350313,289,160584637,2174.105,3410.982,395875.813,0.723,401461.594
118,2026-09-13T02:24:52.638097+00:00,plaacaas1008.jpg,0,Class1,0,Class1,,,,,,301743,36,928032,1360180,158367327,233,160655772,2320.08,3400.45,395918.313,0.582,401639.406
119,2026-09-13T02:24:55.128940+00:00,placaas11389.jpg,0,Class1,0,Class1,,,,,,304233,36,881080,1364826,158396007,211,160642124,2202.7,3412.065,395990.0,0.527,401605.313
120,2026-09-13T02:24:57.623168+00:00,plaacaas1013.jpg,0,Class1,0,Class1,,,,,,306722,36,876286,1362446,158350713,265,160589710,2190.715,3406.115,395876.781,0.663,401474.281
121,2026-09-13T02:25:00.108261+00:00,placaas10834.jpg,0,Class1,0,Class1,,,,,,309212,36,908193,1361962,158429609,291,160700055,2270.482,3404.905,396074.031,0.728,401750.094
122,2026-09-13T02:25:02.600879+00:00,placas1071.jpg,1,Class2,1,Class2,,,,,,311701,36,890922,1362907,158379695,327,160633851,2227.305,3407.267,395949.25,0.817,401584.656
123,2026-09-13T02:25:05.084531+00:00,Motospl11458.jpg,1,Class2,0,Class1,,,,,,314191,37,970508,1365096,158467787,325,160803716,2426.27,3412.74,396169.469,0.812,402009.281
124,2026-09-13T02:25:07.574758+00:00,Placass10728.jpg,0,Class1,0,Class1,,,,,,316680,37,946897,1362572,158434751,201,160744421,2367.243,3406.43,396086.875,0.502,401861.063
125,2026-09-13T02:25:10.063996+00:00,Placa158.png,1,Class2,0,Class1,,,,,,319170,38,972493,1361476,158441585,213,160775767,2431.233,3403.69,396103.938,0.533,401939.406
126,2026-09-13T02:25:12.552226+00:00,Motospl11961.jpg,1,Class2,1,Class2,,,,,,321659,37,956657,1362118,158421069,277,160740121,2391.642,3405.295,396052.688,0.692,401850.313
127,2026-09-13T02:25:15.045051+00:00,Motospl11095.jpg,1,Class2,1,Class2,,,,,,324149,38,934206,1359162,158398253,201,160691822,2335.515,3397.905,395995.656,0.502,401729.563
128,2026-09-13T02:25:17.535433+00:00,Placass11222.jpg,0,Class1,0,Class1,,,,,,326638,37,895665,1363308,158418193,327,160677493,2239.162,3408.27,396045.469,0.817,401693.75
129,2026-09-13T02:25:19.998606+00:00,Placa107.png,1,Class2,1,Class2,,,,,,329095,37,480129,1360642,158415725,263,160256759,1200.323,3401.605,396039.313,0.658,400641.875
130,2026-09-13T02:25:22.481999+00:00,Placa149.png,1,Class2,1,Class2,,,,,,331585,36,878015,1362516,158378761,325,160619617,2195.038,3406.29,395946.906,0.812,401549.031
131,2026-09-13T02:25:24.964649+00:00,Placas11538.jpg,0,Class1,0,Class1,,,,,,334074,37,975694,1363804,158366455,327,160706280,2439.235,3409.51,395916.125,0.817,401765.656
132,2026-09-13T02:25:27.426227+00:00,placaas11409.jpg,0,Class1,0,Class1,,,,,,336531,37,621890,1363034,158470417,271,160455612,1554.725,3407.585,396176.031,0.678,401139.031
133,2026-09-13T02:25:29.885112+00:00,placas1568.jpg,1,Class2,0,Class1,,,,,,338988,37,567517,1361522,158400791,337,160330167,1418.792,3403.805,396001.938,0.842,400825.375
134,2026-09-13T02:25:32.376777+00:00,placaas11397.jpg,0,Class1,0,Class1,,,,,,341477,36,850069,1364466,158411895,307,160626737,2125.173,3411.165,396029.719,0.767,401566.844
135,2026-09-13T02:25:34.860919+00:00,Placas11415.jpg,0,Class1,0,Class1,,,,,,343967,37,906449,1363450,158423423,299,160693621,2266.123,3408.625,396058.563,0.748,401734.031
136,2026-09-13T02:25:37.353674+00:00,Placass10435.jpg,0,Class1,0,Class1,,,,,,346457,36,904266,1364030,158447915,291,160716502,2260.665,3410.075,396119.813,0.728,401791.25
137,2026-09-13T02:25:39.839456+00:00,Motospl10389.jpg,1,Class2,1,Class2,,,,,,348946,37,967230,1362974,158426133,297,160756634,2418.075,3407.435,396065.313,0.743,401891.594
138,2026-09-13T02:25:42.303272+00:00,Motospl10669.jpg,1,Class2,0,Class1,,,,,,351403,37,489691,1365136,158380689,211,160235727,1224.227,3412.84,395951.75,0.527,400589.344
139,2026-09-13T02:25:44.794446+00:00,placaas11419.jpg,0,Class1,0,Class1,,,,,,353892,37,770001,1364324,158393411,279,160528015,1925.003,3410.81,395983.531,0.697,401320.031
140,2026-09-13T02:25:47.282901+00:00,Motospl10372.jpg,1,Class2,1,Class2,,,,,,356382,36,810002,1361122,158412411,325,160583860,2025.005,3402.805,396031.063,0.812,401459.656
141,2026-09-13T02:25:49.770719+00:00,Motospl11261.jpg,1,Class2,1,Class2,,,,,,358872,37,859866,1367096,158444409,323,160671694,2149.665,3417.74,396111.031,0.808,401679.219
142,2026-09-13T02:25:52.260491+00:00,Placass11209.jpg,1,Class2,1,Class2,,,,,,361361,37,842957,1361254,158359773,325,160564309,2107.393,3403.135,395899.438,0.812,401410.75
143,2026-09-13T02:25:54.742816+00:00,placaas10568.jpg,0,Class1,0,Class1,,,,,,363850,36,961086,1364076,158351931,309,160677402,2402.715,3410.19,395879.844,0.772,401693.531
144,2026-09-13T02:25:57.231011+00:00,Motospl11833.jpg,1,Class2,1,Class2,,,,,,366340,37,973730,1360672,158345533,201,160680136,2434.325,3401.68,395863.813,0.502,401700.313
